jung_year,jung_author,jung_title,jung_erara_id,jung_url,match_status,match_score,bph_ubn,bph_author,bph_title,bph_year,bph_place,bph_printer,bph_publisher,bph_url
1677,"Maier, Michael","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Tripus aureus, hoc est, tres tractatus chymici selectissimi ... : 1. Practica cum duodecim clavibus et appendice. De magno lapide antiquorum sapientum",2044766,https://www.e-rara.ch/content/titleinfo/2044766,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Se̜dziwój, Michał","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Novum lumen chemicum e naturae fonte et manuali experientia depromptum : cui accessit tractatus de sulphure",2044945,https://www.e-rara.ch/content/titleinfo/2044945,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Cureau de La Chambre, Marin","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Introitus apertus ad occlusum regis palatium",2045052,https://www.e-rara.ch/content/titleinfo/2045052,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Maier, Michael","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Subtilis allegoria super secreta chymiae perspicuae utilitatis et iucundae meditationis",2045112,https://www.e-rara.ch/content/titleinfo/2045112,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Cureau de La Chambre, Marin","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Philalethae tractatus tres : Metallorum metamorphosis ; Brevis manuductio ad rubinum coelestem ; Fons chymicae veritatis",2045158,https://www.e-rara.ch/content/titleinfo/2045158,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Helvetius, Johann Friedrich","Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum / Iohannis Friderici Helvetii vitulus aureus : quem mundus adorat &amp; orat, in quo tractatur de rarissimo naturae miraculo transmutandi metalla ...",2045238,https://www.e-rara.ch/content/titleinfo/2045238,in_bph,10,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1677,"Webster, John",The  displaying of supposed witchcraft ...,2581467,https://www.e-rara.ch/content/titleinfo/2581467,jung_only,,,,,,,,,
1678,"Eyquem du Martineau, Mathurin","Le  pilote de l'onde vive, ou le secret du flux et reflux de la mer ...",1559181,https://www.e-rara.ch/content/titleinfo/1559181,in_bph,11,11307,"[Eyquem de Martineau, Mathurin]",Le pilote de l'onde vive,1678,Paris,,"Houry, Jean d'| Eyquem de Martineau, Mathurin",https://bph.sourcelibrary.org/catalog/11307
1678,"Kircher, Athanasius",Athanasii Kircheri ... Mundus subterraneus in XII libros digestus,1837428,https://www.e-rara.ch/content/titleinfo/1837428,jung_only,,,,,,,,,
1678,[s.n.],"Musaeum hermeticum reformatum et amplificatum, omnes sopho-spagyricae artis discipulos fidelissime erudiens, quo pacto summa illa veraque lapidis philosophici medicina, qua res omnes qualemcunque defectum patientes, instaurantur, inveniri &amp; haberi queat : continens tractatus chimicos XXI. Praestantissimos, quorum nomina &amp; seriem versa pagella indicabit; in gratiam filiorum doctrinae, quibus Germanicum idioma ignotum est, Latina lingua ornatum",5582889,https://www.e-rara.ch/content/titleinfo/5582889,in_bph,11,9452,anonymous,Musaeum hermeticum reformatum et amplificatum,1678,Frankfurt,,"Sand, Hermann von",https://bph.sourcelibrary.org/catalog/9452
1681,"Picinelli, Filippo","Mundus Symbolicus, in emblematum universitate formatus, explicatus, et tam sacris, quam profanis eruditionibus ac sententiis illustratus",3305017,https://www.e-rara.ch/content/titleinfo/3305017,jung_only,,,,,,,,,
1682,"Böhme, Jakob",Bedencken über Esaiae Stiefels Büchlein: von dreyerley Zustand des Menschen und dessen newen Gebuhrt ...,1388324,https://www.e-rara.ch/content/titleinfo/1388324,jung_only,,,,,,,,,
1682,"Böhme, Jakob","Von der Menschwerdung Jesu Christi, wie das ewige Wort sey Mensch worden ...",1479110,https://www.e-rara.ch/content/titleinfo/1479110,in_bph,7,9137,"Boehme, Jacob",Von der Menschwerdung Jesu Christi,1682,Amsterdam,,z.n.,https://bph.sourcelibrary.org/catalog/9137
1682,"Walther, Balthasar","Viertzig Fragen von der Seelen Urstand, Essentz, Wesen, Natur und Eigenschafft, was sie von Ewigkeit in Ewigkeit sey : darbey am Ende beygefüget ist das umgewandte Auge von der Seelen und ihrer Bildnüss",1479338,https://www.e-rara.ch/content/titleinfo/1479338,in_bph,11,15431,"Boehme, Jacob",Viertzig Fragen von der Seelen Urstand,1682,Amsterdam,,z.n.,https://bph.sourcelibrary.org/catalog/15431
1682,"Böhme, Jakob","De signatura rerum, das ist: von der Gebuhrt und Bezeichnung aller Wesen: wie alle Wesen aus einem einigen Mysterio urständen; und wie sich dasselbe Mysterium von Ewigkeit immer in sich selber erbähre und wie das Gute ins Böse und das Böse ins Gute verwandelt werde. Item: wie die äussere Cur des Leibes durch seine Gleichheit müsse geführet werden. Was jedes Dinges Anfang auch Zerbrechung und Heilung sey ...",1500794,https://www.e-rara.ch/content/titleinfo/1500794,in_bph,15,13236,"Boehme, Jacob","De signatura rerum, das ist: Von der Gebuhrt und Bezeichnung aller Wesen",1682,Amsterdam,,z.n.,https://bph.sourcelibrary.org/catalog/13236
1682,"Böhme, Jakob",Der  Weeg zu Christo: verfasset in neun Büchlein. Das 1. Von wahrer Busse. 2. Vom heiligen Gebeth. 3. Ein Schlüssel göttlicher Geheimnüsse. 4. Von wahrer Gelassenheit. 5. Von der Wiedergebuhrt. 6. Vom übersinnlichen Leben. 7. Von göttlicher Beschauligkeit. 8. Von der erleuchteten und unerleuchteten Seele. 9. Von den vier Complexionen,1505396,https://www.e-rara.ch/content/titleinfo/1505396,in_bph,5,15804,"Boehme, Jacob",Der Weeg zu Christo,1682,Amsterdam,,z.n.,https://bph.sourcelibrary.org/catalog/15804
1682,"Glanvill, Joseph","Saducismus triumphatus or full and plain evidence concerning witches and apparitions. In two parts. The first treating of their possibility. The second of their real existence : the advantages whereof above the former, the reader may understand out of H. More's account prefixed thereunto ... : with two authentick, but wonderful stories of certain swedish witches ...",2847304,https://www.e-rara.ch/content/titleinfo/2847304,jung_only,,,,,,,,,
1684,"Helmont, Franciscus Mercurius van","Adumbratio Kabbalae Christianae id est Syncatabasis Hebraizans, sive brevis applicatio doctrinae Hebraeorum cabbalisticae ad dogmata novi foederis; pro formanda hypothesi, ad conversionem Judaeorum proficua",1343590,https://www.e-rara.ch/content/titleinfo/1343590,in_bph,19,17042,"[Helmont, Franciscus Mercurius van]",Adumbratio kabbalae Christianae id est syncatabasis hebraizans,1684,Frankfurt,,"Zunner, Johann David II",https://bph.sourcelibrary.org/catalog/17042
1686,"Coenders van Helpen, Barent",Escalier des sages ou la philosophie des anciens,1655136,https://www.e-rara.ch/content/titleinfo/1655136,in_bph,9,4476,"[Coenders van Helpen, Barend]",Escalier des sages,1689,Groningen,"Pieman, Charles",,https://bph.sourcelibrary.org/catalog/4476
1687,"Maier, Michael","Michaelis Maieri ... secretioris naturae secretorum scrutinium chymicum, per oculis et intellectui accurate accommodata, figuris cupro appositissime incisa, ingeniosissima emblemata, hisque confines, &amp; ad rem egregie facientes sententias, doctissimaque item epigrammata, illustratum. Opusculum ingeniis altioribus ...",1906527,https://www.e-rara.ch/content/titleinfo/1906527,jung_only,,,,,,,,,
1689,Nostradamus,"Les vrayes centuries et propheties de maistre Michel Nostradamus ou se void representé tout ce, qui s'est passé tant en France, Espagne, Italie, Alemagne, Angleterre, qu'autres parties du monde",2032880,https://www.e-rara.ch/content/titleinfo/2032880,jung_only,,,,,,,,,
1689,"Opsopäus, Johannes","Sibylliakoi Chrēsmoi ... = : Sibyllina oracula ex veteribus codicibus emendata, ac restituta et commentariis diversorum illustrata",3259145,https://www.e-rara.ch/content/titleinfo/3259145,jung_only,,,,,,,,,
1690,"Blankaart, Steven","Collectanea medico-physica, oder Holländisch Jahr-Register, sonderbarer Anmerckungen, die so wol in der Artzney-Kunst, als Wissenschaft der Natur in gantz Europa vorgefallen, auf das Jahr 1680 [- 1682] ...",1346273,https://www.e-rara.ch/content/titleinfo/1346273,jung_only,,,,,,,,,
1691,"Tetzen, Johann von","Johannis Ticinensis, eines böhmischen Priesters Anthonii de Abbatia, eines in der Kunst erfahrnen Mönchs und Edoardi Kellaei eines welt-berühmten Engeländers vortreffliche und aussführliche chymische Bücher ...",3260848,https://www.e-rara.ch/content/titleinfo/3260848,jung_only,,,,,,,,,
1693,"Tachenius, Otto","La  lumière sortant par soi-mesme des ténèbres ou veritable théorie de la pierre des philosophes, écrite en vers italiens, avec un commentaire ...",1931868,https://www.e-rara.ch/content/titleinfo/1931868,in_bph,11,8633,"[Crasselame, Marc-Antonio]",La lumiere sortant par soi-mesme des tenebres,1693,Paris,,"Houry, Laurent d'",https://bph.sourcelibrary.org/catalog/8633
1695,"Izquierdo, Sebastián",Praxis exercitiorum spiritualium P.N.S. Ignatii,1811437,https://www.e-rara.ch/content/titleinfo/1811437,jung_only,,,,,,,,,
1696,"Dale, Antonius van",Antonii van Dale ... Dissertationes de origine ac progressu idololatriae et superstitionum: de vera ac falsa prophetia; uti et de divinationibus idololatricis Judaeorum,1557095,https://www.e-rara.ch/content/titleinfo/1557095,jung_only,,,,,,,,,
1699,"Kofski, Vinzenz",Trinum chymicum oder drey chymische Tractätlein : Trinum chymicum oder drey chymische Tractätlein secundum,1686380,https://www.e-rara.ch/content/titleinfo/1686380,jung_only,,,,,,,,,
1699,"Pordage, John","Sophia, das ist die holdseelige ewige Jungfrau der göttlichen Weisheit oder wunderbahre geistliche Entdeck- und Offenbahrungen so die theure Weisheit einer heiligen Seele gegeben ...",2094421,https://www.e-rara.ch/content/titleinfo/2094421,in_bph,17,13399,"Pordage, John","Sophia: das ist, die holdseelige ewige Jungfrau der goettlichen Weisheit",1699,Amsterdam,,z.n.,https://bph.sourcelibrary.org/catalog/13399
1700,Basilius,Fratris Basilii Valentini ... chymische Schriften alle so viel derer verhanden,1481126,https://www.e-rara.ch/content/titleinfo/1481126,jung_only,,,,,,,,,
1702,"Bosch, Jacob","Symbolographia sive de arte symbolica sermones septem : quibus accessit studio &amp; opera eiusdem Sylloge celebriorum symbolorum in quatuor divisa classes sacrorum, heroicorum, ethicorum et satyricorum bis mille iconismis expressa ...",1505678,https://www.e-rara.ch/content/titleinfo/1505678,in_bph,11,13923,"Bosch, Jacob",Symbolographia sive de arte symbolica,1702,Augsburg  Dillingen,,"Bencard, Johann Kaspar",https://bph.sourcelibrary.org/catalog/13923
1702,"Manget, Jean-Jacques","Jo. Jacobi Mangeti ... Bibliotheca chemica curiosa, seu rerum ad alchemiam pertinentium thesaurus instructissimus: quo non tantum artis auriferae ... verum etiam tractatus omnes virorum ... ad quorum omnium illustrationem additae sunt quamplurimae figurae aeneae. Tomus primus [-secundus]",1918265,https://www.e-rara.ch/content/titleinfo/1918265,jung_only,,,,,,,,,
1702,[s.n.],"Jo. Jacobi Mangeti ... Bibliotheca chemica curiosa, seu rerum ad alchemiam pertinentium thesaurus instructissimus: quo non tantum artis auriferae ... verum etiam tractatus omnes virorum ... ad quorum omnium illustrationem additae sunt quamplurimae figurae aeneae. Tomus primus [-secundus] / Tomus primus.",1918267,https://www.e-rara.ch/content/titleinfo/1918267,jung_only,,,,,,,,,
1702,[s.n.],"Jo. Jacobi Mangeti ... Bibliotheca chemica curiosa, seu rerum ad alchemiam pertinentium thesaurus instructissimus: quo non tantum artis auriferae ... verum etiam tractatus omnes virorum ... ad quorum omnium illustrationem additae sunt quamplurimae figurae aeneae. Tomus primus [-secundus] / Tomus secundus.",1919276,https://www.e-rara.ch/content/titleinfo/1919276,jung_only,,,,,,,,,
1703,"Ben-Omar, Abuhali","Vollenkommene Geomantia, deren erster Theil die aufs neue revidirte und ... vermehrte Punctier-Kunst in sich begreifft ... der ander Theil aber des berühmten Arabers Abu-Heil-Ben-Omar ... Astrologia Terrestris oder Irrdische Stern-Kunde ...",1719448,https://www.e-rara.ch/content/titleinfo/1719448,jung_only,,,,,,,,,
1704,"Catanus, Nicolaus","Nicol Catani, geomantischer Schöpffen-Stul, worinnen der kunstmässig constituirte Richter samt denen beeden Zeugen als Beysitzern auff vorgelegte Fragen richtigen Bescheid ertheilet, zumehrer Erleuchterung derer in der vollenkommenen Geomantia angewiesenen Operationen ...",1728947,https://www.e-rara.ch/content/titleinfo/1728947,jung_only,,,,,,,,,
1706,[s.n.],Drey curieuse chymische Tractätlein. Das erste betitult güldene Rose ... Das ander Brunn der Weissheit ... Das dritte Blut der Natur,1559437,https://www.e-rara.ch/content/titleinfo/1559437,in_bph,17,3887,anonymous,Drey curieuse chymische Tractätlein. Güldene Rose. Brunn der Weissheit und Erkänntnis der Natur. Blut der Natur,1706,Frankfurt|Leipzig,,n.n.,https://bph.sourcelibrary.org/catalog/3887
1706,"Chrysander, Alitophilus",Aureum seculum patefactum oder die eröffnete güldene Zeit ...,1604772,https://www.e-rara.ch/content/titleinfo/1604772,in_bph,15,1196,Chrysandrus Alitophilus,"Aureum seculum patefactum: oder, Die eröffnete güldene Zeit",1706,Neurenberg,,"Zieger, Johann",https://bph.sourcelibrary.org/catalog/1196
1706,"Gaffarel, Jacques","Iacobi Gaffarelli curiositates inauditae, sive selectae observationes de variis superstitionibus ... de figuris talismanicis ...",1685963,https://www.e-rara.ch/content/titleinfo/1685963,jung_only,,,,,,,,,
1707,[s.n.],"Der hermetische Triumph oder der siegende philosophische Stein : ein Tractat völliger und verständlicher eingerichtet als einer iemals bissher gewesen handelnde von der hermetischen Meisterschafft hiebevor in frantzösischer Sprache gedruckt zu Amsterdam bey Henrich Wetstein, Anno 1689 nunmehro gegenwärtig ins Deutsche versetzt",1760634,https://www.e-rara.ch/content/titleinfo/1760634,in_bph,13,6491,"[Limojon de Saint-Didier, Alexandre Toussaint de]",Der hermetische Triumph oder der siegende philosophische Stein,1707,Leipzig|Görlitz,,"Laurentio, Johann Gottlob",https://bph.sourcelibrary.org/catalog/6491
1711,"Hellwig, Christoph von",Neu eingerichtetes Lexicon medico-chymicum oder chymisches Lexicon ...,1912167,https://www.e-rara.ch/content/titleinfo/1912167,jung_only,,,,,,,,,
1712,"Naxagoras, Ehrd de","Sancta veritas hermetica, seu concordantia philosophorum, consistens in sale et sole vel mercurio et sulphure, das ist die ehemals excerpirte und darauf mit eigener Hand experimentirte Sonnen-klare Wahrheit der Philosophen Schrifften",2033255,https://www.e-rara.ch/content/titleinfo/2033255,in_bph,39,12649,"Naxagoras, Ehrd de","Sancta veritas hermetica, seu concordantia philosophorum consistens in sale et sole vel mercurio et sulphure, das ist: Die ehemahls excerpirte und darauf mit eigener Hand experimentirte Sonnen-klare Wahrheit der philosophischen Schrifften",1712,Breslau,,"Steck, widow of Johann Georg",https://bph.sourcelibrary.org/catalog/12649
1714,"Männling, Johann Christoph",Ausserlesenster Curiositäten merck-würdiger Traum-Tempel nebst seinen denk-würdigen Neben-Zimmern von allerhand sonderbaren Träumen ...,1915083,https://www.e-rara.ch/content/titleinfo/1915083,jung_only,,,,,,,,,
1714,"Masen, Jacob","Speculum imaginum veritatis occultae, exhibens symbola, emblemata, hieroglyphica, aenigmata, omni tam materiae, quam forma varietate ...",1916979,https://www.e-rara.ch/content/titleinfo/1916979,jung_only,,,,,,,,,
1717,"Riplaeus, Georgius",Georgii Riplaei ... chymische Schrifften : darinnen vom dem gebenedeyten Stein der Weisen und desselben kunstreichen Praeparation gründlich gehandelt wird ...,3179095,https://www.e-rara.ch/content/titleinfo/3179095,jung_only,,,,,,,,,
1717,Artephius,"Artephii, des uhralten Philosophi, geheimer Haupt-Schlüssel zu dem verborgenen Stein der Weisen",3179210,https://www.e-rara.ch/content/titleinfo/3179210,jung_only,,,,,,,,,
1717,[s.n.],"Das eröffnete philosophische Vatter-Hertz an seinen Sohn, welches er, wegen hohen Alters, nicht länger wolte vor ihm verschlossen halten, sondern zeigete und erklärte demselben alle das, was zu der völligen Composition und Bereitung des Steins der Weisen vonnöthen war ...",3179266,https://www.e-rara.ch/content/titleinfo/3179266,jung_only,,,,,,,,,
1719,"Hellwig, Christoph von",Fasciculus unterschiedlicher alten raren und wahren philosophischen Schrifften vom Stein der Weisen ...,3263300,https://www.e-rara.ch/content/titleinfo/3263300,in_bph,21,4853,"Hellwig, Christoph von",Fasciculus unterschiedlicher alten raren und wahren philosophischen Schrifften,1719,Leipzig  Bremen,,"Grimm, Johann Andreas",https://bph.sourcelibrary.org/catalog/4853
1722,[s.n.],"Geheime Unterredungen zwischen zweyen vertrauten Freunden, einem Theologo philosophizante und Philosopho theologizante, von Magia naturali, deren Ursprung und Principiis, wo bewiesen wird, dass dieselbe eine natürliche, nützliche und zulässige Wissenschafft sey",3262728,https://www.e-rara.ch/content/titleinfo/3262728,jung_only,,,,,,,,,
1723,"Kirchweger, Anton Joseph",Aurea catena Homeri oder eine Beschreibung von dem Ursprung der Natur und natürlichen Dingen ...,1190973,https://www.e-rara.ch/content/titleinfo/1190973,in_bph,19,1174,"[Kirchweger, Anton Joseph]",Aurea Catena Homeri. Das ist: eine Beschreibung von dem Ursprung der Natur,1728,Leipzig,,"Walther, Samuel Benjamin",https://bph.sourcelibrary.org/catalog/1174
1723,[s.n.],"Medicina metallorum, das ist, gründliche Wissenschafft, die geringen Metalle zu reinigen und zu verbessern, durch welche nicht allein diejenige Materie, vermittelst welcher die Natur und die Kunst des Chymici, Gold und Silber hervor bringet ... entdecket wird, sondern welche auch klärlich weiset, wie vermittelst dieser Materie ... die unschätzbare transmutatio metallorum zu Wege zu bringen sey ...",1998397,https://www.e-rara.ch/content/titleinfo/1998397,jung_only,,,,,,,,,
1723,"Thomasius, Christian","Christiani Thomasii ... Tractatio iuridica de iure circa somnum et somnia, vom Recht des Schlaffs und der Träume",2208774,https://www.e-rara.ch/content/titleinfo/2208774,jung_only,,,,,,,,,
1723,"Picart, Bernard","Cérémonies et coutumes religieuses de tous les peuples du monde : avec une explication historique, &amp; quelques dissertations curieuses",3464221,https://www.e-rara.ch/content/titleinfo/3464221,jung_only,,,,,,,,,
1723,[s.n.],"Cérémonies et coutumes religieuses de tous les peuples du monde : avec une explication historique, &amp; quelques dissertations curieuses / [Volume I.]",3464223,https://www.e-rara.ch/content/titleinfo/3464223,jung_only,,,,,,,,,
1723,[s.n.],"Cérémonies et coutumes religieuses de tous les peuples du monde : avec une explication historique, &amp; quelques dissertations curieuses / [Volume II.]",3465080,https://www.e-rara.ch/content/titleinfo/3465080,jung_only,,,,,,,,,
1723,[s.n.],"Cérémonies et coutumes religieuses de tous les peuples du monde : avec une explication historique, &amp; quelques dissertations curieuses / [Volume III.]",3465906,https://www.e-rara.ch/content/titleinfo/3465906,jung_only,,,,,,,,,
1723,"Picard, Bernard","Cérémonies et coutumes religieuses des peuples idolatres : avec une explication historique, &amp; quelques dissertations curieuses",3472441,https://www.e-rara.ch/content/titleinfo/3472441,jung_only,,,,,,,,,
1723,[s.n.],"Cérémonies et coutumes religieuses des peuples idolatres : avec une explication historique, &amp; quelques dissertations curieuses / Tome premier.",3472443,https://www.e-rara.ch/content/titleinfo/3472443,jung_only,,,,,,,,,
1723,[s.n.],"Cérémonies et coutumes religieuses des peuples idolatres : avec une explication historique, &amp; quelques dissertations curieuses / Tome second.",3472963,https://www.e-rara.ch/content/titleinfo/3472963,jung_only,,,,,,,,,
1728,"Roth-Scholtz, Friedrich","Deutsches theatrum chemicum, auf welchem der berühmtesten Philosophen und Alchymisten Schrifften, die von dem Stein der Weisen, von Verwandlung der schlechten Metalle in bessere ... handeln ... vorgestellet werden",2289743,https://www.e-rara.ch/content/titleinfo/2289743,in_bph,15,3528,"Roth-Scholtz, Friedrich",Deutsches theatrum chemicum,1728,Nuremberg,,"Felsecker, Adam Jonathan",https://bph.sourcelibrary.org/catalog/3528
1728,[s.n.],"Deutsches theatrum chemicum, auf welchem der berühmtesten Philosophen und Alchymisten Schrifften, die von dem Stein der Weisen, von Verwandlung der schlechten Metalle in bessere ... handeln ... vorgestellet werden / Erster Theil.",2289745,https://www.e-rara.ch/content/titleinfo/2289745,in_bph,9,3528,"Roth-Scholtz, Friedrich",Deutsches theatrum chemicum,1728,Nuremberg,,"Felsecker, Adam Jonathan",https://bph.sourcelibrary.org/catalog/3528
1728,[s.n.],"Deutsches theatrum chemicum, auf welchem der berühmtesten Philosophen und Alchymisten Schrifften, die von dem Stein der Weisen, von Verwandlung der schlechten Metalle in bessere ... handeln ... vorgestellet werden / Zweyter Theil.",2290896,https://www.e-rara.ch/content/titleinfo/2290896,in_bph,9,3528,"Roth-Scholtz, Friedrich",Deutsches theatrum chemicum,1728,Nuremberg,,"Felsecker, Adam Jonathan",https://bph.sourcelibrary.org/catalog/3528
1728,[s.n.],"Deutsches theatrum chemicum, auf welchem der berühmtesten Philosophen und Alchymisten Schrifften, die von dem Stein der Weisen, von Verwandlung der schlechten Metalle in bessere ... handeln ... vorgestellet werden / Dritter Theil.",2291876,https://www.e-rara.ch/content/titleinfo/2291876,in_bph,9,3528,"Roth-Scholtz, Friedrich",Deutsches theatrum chemicum,1728,Nuremberg,,"Felsecker, Adam Jonathan",https://bph.sourcelibrary.org/catalog/3528
1730,"Böhme, Jakob","Quaestiones theosophicae oder Betrachtung göttlicher Offenbarung, was Gott, Natur und Creatur, sowol Himmel, Hölle und Welt, samt allen Creaturen sind ...",1476867,https://www.e-rara.ch/content/titleinfo/1476867,in_bph,15,11853,"Böhme, Jacob","Quaestiones theosophicae, oder Betrachtung göttlicher Offenbarung",1730,[Leiden ?],,n.n.,https://bph.sourcelibrary.org/catalog/11853
1730,"Böhme, Jakob",De vita et scriptis Jacobi Böhmii oder ausführlich erläuterter historischer Bericht von dem Leben und Schriften des teutschen Wunder-Mannes und hocherleuchteten Theosophi Jacob Böhmens ...,1477009,https://www.e-rara.ch/content/titleinfo/1477009,in_bph,11,15508,,De vita et scriptis Jacobi Boehmii oder ausfuehrlich erlaeuterter historischer Bericht,1730,[Leiden ?],,z.n.,https://bph.sourcelibrary.org/catalog/15508
1730,"Böhme, Jakob",Epistolae theosophicae oder theosophische Send-Briefe,1477187,https://www.e-rara.ch/content/titleinfo/1477187,in_bph,11,4360,"Boehme, Jacob","Epistolae theosophicae, oder theosophische Send-Briefe",1730,[Leiden ?],,z.n.,https://bph.sourcelibrary.org/catalog/4360
1730,"Böhme, Jakob",Register über alle theosophischen Schriften des ... Jacob Böhmens,1477504,https://www.e-rara.ch/content/titleinfo/1477504,jung_only,,,,,,,,,
1731,"Walch, Johannes","Geheimniss der Natur des grossen und kleinen Bauers, in welchem die Materie und Erkänntniss des einigen und wahren Subjecti universalis magni &amp; illius Praeparatio umständlich beschrieben wird ...",1652897,https://www.e-rara.ch/content/titleinfo/1652897,in_bph,13,5291,"[Grasshoff, Johann]",Geheimniss der Natur des grossen und kleinen Bauers,1731,n.p.,,n.n.,https://bph.sourcelibrary.org/catalog/5291
1731,"Theodorus, Jacobus","D. Jacobi Theodori Tabernaemontani neu vollkommen Kräuter-Buch darinnen uber 3000 Kräuter mit schönen und kunstlichen Figuren, auch deren Underscheid und Würckung sammt ihren Namen in mancherley Sprachen beschrieben : erstlichen durch Casparum Bauhinum ... mit vielen neuen Figuren nutzlichen Artzneyen und anderem mit sonderem Fleiss gebesseret : zum Andern durch Hieronymum Bauhinum ... mit sehr nutzlichen Marginalien, Synonimis, neuen Registeren und anderem vermehrt : und nun zum vierdten Mahl aufs fleissigst übersehen an unzahlbaren Orten absonderlich verbessert ...",2283178,https://www.e-rara.ch/content/titleinfo/2283178,jung_only,,,,,,,,,
1733,"Defoe, Daniel","Henrici Cornelii Agrippae ab Nettesheym de incertitudine &amp; vanitate omnium scientiarum &amp; artium liber, lectu plane iucundus &amp; elegans et de nobilitate et praecellentia foeminei sexus, eiusdemque supra virilem eminentia libellus, lectu etiam iucundissimus ... / Geschichte des Teuffels ... in zwey Theilen",1653609,https://www.e-rara.ch/content/titleinfo/1653609,jung_only,,,,,,,,,
1733,"Le Brun, Pierre","Superstitions anciennes et modernes, préjugés vulgaires qui ont induit les peuples à des usages &amp; à des pratiques contraires à la religion",3476871,https://www.e-rara.ch/content/titleinfo/3476871,in_bph,9,22967,"[Picard, Bernhard]",Superstitions anciennes et modernes,1733,Amsterdam,,"Bernard, Jean Frédéric",https://bph.sourcelibrary.org/catalog/22967
1734,"Fictuld, Hermann","Das edele Perlein und theurer Schatz der himmlischen Weisheit; in zwölff königlichen Palästen vorgestellet und beschrieben; nemlich wie der Stein der Weisen ... gemacht und bereitet werde : nebst einem Anhang und Anweisung vom Chaos, daraus alles herkommt, so zu unserer Kunst gehöret : samt einem Gespräche um vieler Ursachen willen genöthiget worden, solches heraus zu geben ...",1654747,https://www.e-rara.ch/content/titleinfo/1654747,in_bph,19,4001,"Fictuld, Hermann",Das edele Perlein und theurer Schatz der himmlischen Weisheit,1734,Frankfurt|Leipzig,,"Göpner, Johann Christoph",https://bph.sourcelibrary.org/catalog/4001
