page_id,book_id,page_number,position_bucket,words,body_words,unique_words,type_token_ratio,degenerate,script_class,marginalia,page_type_tag,columns_tag,ocr_model,has_translation,n_revisions,is_double_ocr
6a08509515c643eb1af47e61,6a08509515c643eb1af47e28,57,2 early,212,211,173,0.816,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47e8f,6a08509515c643eb1af47e28,103,2 early,211,210,162,0.7678,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47eb8,6a08509515c643eb1af47e28,144,2 early,201,200,155,0.7711,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47ee0,6a08509515c643eb1af47e28,184,2 early,229,228,174,0.7598,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47f08,6a08509515c643eb1af47e28,224,3 middle,201,199,148,0.7363,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47f30,6a08509515c643eb1af47e28,264,3 middle,215,214,170,0.7907,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47f58,6a08509515c643eb1af47e28,304,3 middle,209,208,163,0.7799,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47f80,6a08509515c643eb1af47e28,344,3 middle,215,204,166,0.7721,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47fa8,6a08509515c643eb1af47e28,384,3 middle,198,197,151,0.7626,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47fd1,6a08509515c643eb1af47e28,425,3 middle,212,211,184,0.8679,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af47ff9,6a08509515c643eb1af47e28,465,3 middle,214,213,179,0.8364,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48021,6a08509515c643eb1af47e28,505,3 middle,200,199,170,0.85,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48049,6a08509515c643eb1af47e28,545,3 middle,226,225,180,0.7965,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48071,6a08509515c643eb1af47e28,585,3 middle,204,202,173,0.848,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48099,6a08509515c643eb1af47e28,625,3 middle,184,184,159,0.8641,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af480c1,6a08509515c643eb1af47e28,665,4 late,185,184,167,0.9027,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af480e9,6a08509515c643eb1af47e28,705,4 late,208,206,179,0.8606,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48111,6a08509515c643eb1af47e28,745,4 late,193,192,168,0.8705,0,spaced,3,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48139,6a08509515c643eb1af47e28,785,4 late,171,171,145,0.848,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48161,6a08509515c643eb1af47e28,825,4 late,216,215,177,0.8194,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509515c643eb1af48189,6a08509515c643eb1af47e28,865,5 back,30,30,29,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6d91,6a08509d49638a50931b6d73,30,1 front,215,211,181,0.8419,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
6a08509d49638a50931b6db9,6a08509d49638a50931b6d73,70,2 early,235,231,180,0.766,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6de2,6a08509d49638a50931b6d73,111,2 early,210,203,168,0.8,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6e0b,6a08509d49638a50931b6d73,152,2 early,10,182,9,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6e33,6a08509d49638a50931b6d73,192,2 early,268,256,202,0.7537,0,spaced,3,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6e5b,6a08509d49638a50931b6d73,232,3 middle,112,110,90,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6e83,6a08509d49638a50931b6d73,272,3 middle,253,220,173,0.6838,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6eab,6a08509d49638a50931b6d73,312,3 middle,238,233,174,0.7311,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6ed6,6a08509d49638a50931b6d73,355,3 middle,247,242,179,0.7247,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6efe,6a08509d49638a50931b6d73,395,3 middle,102,99,84,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6f27,6a08509d49638a50931b6d73,436,3 middle,131,129,100,0.7634,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6f4f,6a08509d49638a50931b6d73,476,3 middle,232,226,193,0.8319,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6f77,6a08509d49638a50931b6d73,516,3 middle,231,227,183,0.7922,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6f9f,6a08509d49638a50931b6d73,556,3 middle,175,167,161,0.92,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6fc7,6a08509d49638a50931b6d73,596,3 middle,221,217,167,0.7557,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b6ff0,6a08509d49638a50931b6d73,637,4 late,257,255,193,0.751,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b7018,6a08509d49638a50931b6d73,677,4 late,252,214,182,0.7222,0,spaced,2,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b7040,6a08509d49638a50931b6d73,717,4 late,185,129,147,0.7946,0,spaced,2,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b7068,6a08509d49638a50931b6d73,757,4 late,189,179,146,0.7725,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08509d49638a50931b7090,6a08509d49638a50931b6d73,797,5 back,209,199,147,0.7033,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850b049638a50931b72c6,6a0850b049638a50931b72ad,25,2 early,245,245,213,0.8694,0,spaced,0,text,2,gemini-3.1-flash-lite-preview,1,1,1
6a0850b049638a50931b72ee,6a0850b049638a50931b72ad,65,2 early,185,184,169,0.9135,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850b049638a50931b7316,6a0850b049638a50931b72ad,105,3 middle,173,172,159,0.9191,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850b049638a50931b733e,6a0850b049638a50931b72ad,145,3 middle,90,88,81,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850b049638a50931b736b,6a0850b049638a50931b72ad,190,3 middle,165,163,152,0.9212,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850b049638a50931b7393,6a0850b049638a50931b72ad,230,4 late,197,195,171,0.868,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af48fe4,6a0850df15c643eb1af48fe2,2,1 front,0,0,0,,0,spaced,0,blank,,gemini-3.1-flash-lite-preview,1,0,0
6a0850df15c643eb1af4900c,6a0850df15c643eb1af48fe2,42,2 early,196,195,165,0.8418,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,0,0
6a0850df15c643eb1af49034,6a0850df15c643eb1af48fe2,82,2 early,183,182,165,0.9016,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af4905c,6a0850df15c643eb1af48fe2,122,3 middle,170,169,149,0.8765,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af49084,6a0850df15c643eb1af48fe2,162,3 middle,173,172,152,0.8786,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af490ac,6a0850df15c643eb1af48fe2,202,3 middle,179,178,155,0.8659,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af490d4,6a0850df15c643eb1af48fe2,242,3 middle,181,180,160,0.884,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af490fc,6a0850df15c643eb1af48fe2,282,4 late,191,190,167,0.8743,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0850df15c643eb1af49124,6a0850df15c643eb1af48fe2,322,4 late,177,176,156,0.8814,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08517615c643eb1af4a8e0,6a08517615c643eb1af4a8d2,14,2 early,242,241,185,0.7645,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
6a08517615c643eb1af4a908,6a08517615c643eb1af4a8d2,54,3 middle,230,229,186,0.8087,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08517615c643eb1af4a930,6a08517615c643eb1af4a8d2,94,4 late,215,214,159,0.7395,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9b65,6a08523749638a50931b9b4b,26,2 early,236,188,206,0.8729,0,spaced,1,text,,gemini-3.1-flash-lite-preview,1,0,0
6a08523749638a50931b9b8d,6a08523749638a50931b9b4b,66,2 early,204,204,152,0.7451,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9bb5,6a08523749638a50931b9b4b,106,2 early,148,135,131,0.8851,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9bde,6a08523749638a50931b9b4b,147,3 middle,183,166,148,0.8087,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9c08,6a08523749638a50931b9b4b,189,3 middle,124,101,111,0.8952,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9c30,6a08523749638a50931b9b4b,229,3 middle,157,153,138,0.879,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9c58,6a08523749638a50931b9b4b,269,3 middle,171,169,146,0.8538,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9c80,6a08523749638a50931b9b4b,309,3 middle,153,149,127,0.8301,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9ca9,6a08523749638a50931b9b4b,350,4 late,191,189,153,0.801,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9cd1,6a08523749638a50931b9b4b,390,4 late,143,143,112,0.7832,0,spaced,0,index,,gemini-3-flash-preview,1,0,0
6a08523749638a50931b9cf9,6a08523749638a50931b9b4b,430,5 back,0,0,0,,0,spaced,0,blank,,gemini-3-flash-preview,0,0,0
6a08524615c643eb1af4c99a,6a08524615c643eb1af4c978,34,3 middle,292,290,185,0.6336,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08524615c643eb1af4c9c2,6a08524615c643eb1af4c978,74,4 late,274,272,173,0.6314,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08524849638a50931b9d8f,6a08524849638a50931b9d75,26,2 early,54,7,50,,0,spaced,1,title-page,,gemini-3.1-flash-lite-preview,0,0,0
6a08524849638a50931b9db7,6a08524849638a50931b9d75,66,2 early,266,263,188,0.7068,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9ddf,6a08524849638a50931b9d75,106,2 early,355,327,226,0.6366,0,spaced,1,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9e07,6a08524849638a50931b9d75,146,3 middle,247,244,112,0.4534,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9e2f,6a08524849638a50931b9d75,186,3 middle,266,263,139,0.5226,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9e57,6a08524849638a50931b9d75,226,3 middle,270,266,190,0.7037,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9e7f,6a08524849638a50931b9d75,266,3 middle,234,232,209,0.8932,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9ea7,6a08524849638a50931b9d75,306,3 middle,222,219,179,0.8063,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9ecf,6a08524849638a50931b9d75,346,4 late,248,245,140,0.5645,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9ef8,6a08524849638a50931b9d75,387,4 late,289,287,215,0.7439,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524849638a50931b9f20,6a08524849638a50931b9d75,427,5 back,52,17,43,,0,spaced,0,text,,gemini-3-flash-preview,0,0,0
6a08524f15c643eb1af4c9e8,6a08524f15c643eb1af4c9d1,23,1 front,483,483,383,0.793,0,spaced,0,index,2,gemini-3.1-flash-lite-preview,1,1,1
6a08524f15c643eb1af4ca10,6a08524f15c643eb1af4c9d1,63,2 early,997,966,716,0.7182,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4ca39,6a08524f15c643eb1af4c9d1,104,2 early,939,920,563,0.5996,0,spaced,4,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4ca61,6a08524f15c643eb1af4c9d1,144,2 early,1025,1005,669,0.6527,0,spaced,6,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4ca89,6a08524f15c643eb1af4c9d1,184,3 middle,984,936,668,0.6789,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cab1,6a08524f15c643eb1af4c9d1,224,3 middle,880,418,615,0.6989,0,spaced,8,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cad9,6a08524f15c643eb1af4c9d1,264,3 middle,1065,1039,686,0.6441,0,spaced,6,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cb01,6a08524f15c643eb1af4c9d1,304,3 middle,850,797,675,0.7941,0,spaced,8,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cb29,6a08524f15c643eb1af4c9d1,344,3 middle,910,887,520,0.5714,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cb51,6a08524f15c643eb1af4c9d1,384,3 middle,1018,984,668,0.6562,0,spaced,12,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cb79,6a08524f15c643eb1af4c9d1,424,3 middle,997,978,707,0.7091,0,spaced,7,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cba1,6a08524f15c643eb1af4c9d1,464,4 late,952,850,644,0.6765,0,spaced,9,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cbc9,6a08524f15c643eb1af4c9d1,504,4 late,928,876,648,0.6983,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cbf1,6a08524f15c643eb1af4c9d1,544,4 late,846,781,636,0.7518,0,spaced,11,text,2,gemini-3-flash-preview,1,0,0
6a08524f15c643eb1af4cc19,6a08524f15c643eb1af4c9d1,584,5 back,0,0,0,,0,spaced,0,blank,,gemini-3-flash-preview,0,0,0
6a08525149638a50931b9f55,6a08525149638a50931b9f32,35,2 early,368,263,238,0.6467,0,spaced,2,text,,gemini-3.1-flash-lite-preview,1,0,0
6a08525149638a50931b9f7d,6a08525149638a50931b9f32,75,2 early,277,268,178,0.6426,0,spaced,1,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931b9fa5,6a08525149638a50931b9f32,115,3 middle,283,254,158,0.5583,0,spaced,2,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931b9fcd,6a08525149638a50931b9f32,155,3 middle,220,219,157,0.7136,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931b9ff5,6a08525149638a50931b9f32,195,3 middle,229,228,148,0.6463,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931ba01d,6a08525149638a50931b9f32,235,3 middle,314,240,214,0.6815,0,spaced,1,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931ba045,6a08525149638a50931b9f32,275,3 middle,232,231,145,0.625,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931ba06d,6a08525149638a50931b9f32,315,4 late,251,250,162,0.6454,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931ba095,6a08525149638a50931b9f32,355,4 late,259,258,150,0.5792,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525149638a50931ba0bd,6a08525149638a50931b9f32,395,5 back,82,54,68,,0,spaced,1,index,2,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba0e6,6a08525b49638a50931ba0cb,27,2 early,191,191,152,0.7958,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba10e,6a08525b49638a50931ba0cb,67,2 early,183,182,144,0.7869,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba136,6a08525b49638a50931ba0cb,107,2 early,186,186,136,0.7312,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba15e,6a08525b49638a50931ba0cb,147,3 middle,142,137,117,0.8239,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba186,6a08525b49638a50931ba0cb,187,3 middle,152,147,118,0.7763,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba1ae,6a08525b49638a50931ba0cb,227,3 middle,181,181,141,0.779,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba1d6,6a08525b49638a50931ba0cb,267,3 middle,183,178,137,0.7486,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba1fe,6a08525b49638a50931ba0cb,307,3 middle,190,172,146,0.7684,0,spaced,10,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba226,6a08525b49638a50931ba0cb,347,4 late,166,166,127,0.7651,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba24e,6a08525b49638a50931ba0cb,387,4 late,181,181,149,0.8232,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08525b49638a50931ba276,6a08525b49638a50931ba0cb,427,5 back,213,213,175,0.8216,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cd6d,6a08526015c643eb1af4cd56,23,1 front,265,261,199,0.7509,0,spaced,0,text,,gemini-3.1-flash-lite-preview,1,1,1
6a08526015c643eb1af4cd95,6a08526015c643eb1af4cd56,63,2 early,251,249,191,0.761,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cdbd,6a08526015c643eb1af4cd56,103,2 early,245,241,189,0.7714,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cde6,6a08526015c643eb1af4cd56,144,3 middle,245,244,184,0.751,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4ce0e,6a08526015c643eb1af4cd56,184,3 middle,245,241,202,0.8245,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4ce37,6a08526015c643eb1af4cd56,225,3 middle,212,206,171,0.8066,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4ce60,6a08526015c643eb1af4cd56,266,3 middle,104,99,92,,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4ce88,6a08526015c643eb1af4cd56,306,3 middle,270,268,193,0.7148,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4ceb3,6a08526015c643eb1af4cd56,349,3 middle,239,239,194,0.8117,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cedb,6a08526015c643eb1af4cd56,389,3 middle,232,229,183,0.7888,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cf04,6a08526015c643eb1af4cd56,430,4 late,213,194,170,0.7981,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cf30,6a08526015c643eb1af4cd56,474,4 late,245,244,185,0.7551,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cf5e,6a08526015c643eb1af4cd56,520,4 late,225,223,197,0.8756,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08526015c643eb1af4cf88,6a08526015c643eb1af4cd56,562,5 back,61,0,52,,0,spaced,0,blank,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d094,6a08527915c643eb1af4d06d,39,2 early,691,676,408,0.5904,0,spaced,8,text,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d0bf,6a08527915c643eb1af4d06d,82,3 middle,738,680,428,0.5799,0,spaced,3,text,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d0e9,6a08527915c643eb1af4d06d,124,3 middle,646,603,408,0.6316,0,spaced,5,text,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d113,6a08527915c643eb1af4d06d,166,3 middle,715,671,438,0.6126,0,spaced,7,text,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d13f,6a08527915c643eb1af4d06d,210,3 middle,714,686,426,0.5966,0,spaced,2,text,,gemini-3-flash-preview,0,0,0
6a08527915c643eb1af4d16a,6a08527915c643eb1af4d06d,253,4 late,772,678,469,0.6075,0,spaced,11,text,,gemini-3-flash-preview,0,0,0
6a0852ac15c643eb1af4d991,6a0852ac15c643eb1af4d98c,5,1 front,97,36,81,,0,spaced,2,title-page,,gemini-3.1-flash-lite-preview,1,0,0
6a0852ac15c643eb1af4d9b9,6a0852ac15c643eb1af4d98c,45,2 early,1101,1071,627,0.5695,0,spaced,7,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4d9e1,6a0852ac15c643eb1af4d98c,85,2 early,1257,1199,842,0.6698,0,spaced,3,text,,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4da09,6a0852ac15c643eb1af4d98c,125,2 early,876,836,611,0.6975,0,spaced,4,text,,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4da31,6a0852ac15c643eb1af4d98c,165,2 early,1017,1003,671,0.6598,0,spaced,2,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4da59,6a0852ac15c643eb1af4d98c,205,3 middle,902,853,652,0.7228,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4da83,6a0852ac15c643eb1af4d98c,247,3 middle,878,443,639,0.7278,0,spaced,4,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4daab,6a0852ac15c643eb1af4d98c,287,3 middle,994,967,673,0.6771,0,spaced,12,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dad4,6a0852ac15c643eb1af4d98c,328,3 middle,1055,1028,658,0.6237,0,spaced,8,text,,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dafd,6a0852ac15c643eb1af4d98c,369,3 middle,1069,1048,612,0.5725,0,spaced,7,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4db25,6a0852ac15c643eb1af4d98c,409,3 middle,983,940,658,0.6694,0,spaced,6,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4db4d,6a0852ac15c643eb1af4d98c,449,3 middle,1005,982,638,0.6348,0,spaced,6,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4db77,6a0852ac15c643eb1af4d98c,491,3 middle,980,958,625,0.6378,0,spaced,4,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4db9f,6a0852ac15c643eb1af4d98c,531,3 middle,913,879,673,0.7371,0,spaced,5,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dbc7,6a0852ac15c643eb1af4d98c,571,4 late,956,877,609,0.637,0,spaced,6,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dbef,6a0852ac15c643eb1af4d98c,611,4 late,999,950,670,0.6707,0,spaced,4,text,2,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dc17,6a0852ac15c643eb1af4d98c,651,4 late,1088,1014,596,0.5478,0,spaced,7,text,,gemini-3-flash-preview,1,0,0
6a0852ac15c643eb1af4dc3f,6a0852ac15c643eb1af4d98c,691,5 back,1010,993,656,0.6495,0,spaced,7,text,2,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc3c6,6a08533149638a50931bc3b9,13,1 front,306,252,268,0.8758,0,spaced,1,dedication,2,gemini-3.1-flash-lite-preview,1,0,0
6a08533149638a50931bc3ee,6a08533149638a50931bc3b9,53,2 early,216,214,193,0.8935,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc417,6a08533149638a50931bc3b9,94,2 early,204,200,181,0.8873,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc440,6a08533149638a50931bc3b9,135,3 middle,187,185,166,0.8877,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc468,6a08533149638a50931bc3b9,175,3 middle,215,213,188,0.8744,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc490,6a08533149638a50931bc3b9,215,3 middle,190,188,168,0.8842,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc4b8,6a08533149638a50931bc3b9,255,3 middle,185,183,164,0.8865,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc4e1,6a08533149638a50931bc3b9,296,3 middle,206,203,188,0.9126,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc509,6a08533149638a50931bc3b9,336,4 late,199,195,183,0.9196,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a08533149638a50931bc531,6a08533149638a50931bc3b9,376,4 late,206,203,183,0.8883,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af512cd,6a0853de15c643eb1af512bf,14,1 front,220,220,187,0.85,0,spaced,0,preface,,gemini-3.1-flash-lite-preview,1,0,0
6a0853de15c643eb1af512f5,6a0853de15c643eb1af512bf,54,2 early,239,236,170,0.7113,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af5131d,6a0853de15c643eb1af512bf,94,2 early,247,244,201,0.8138,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af51345,6a0853de15c643eb1af512bf,134,2 early,235,232,190,0.8085,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af5136e,6a0853de15c643eb1af512bf,175,2 early,249,247,188,0.755,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af51396,6a0853de15c643eb1af512bf,215,2 early,249,247,173,0.6948,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af513bf,6a0853de15c643eb1af512bf,256,3 middle,178,148,153,0.8596,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af513ef,6a0853de15c643eb1af512bf,304,3 middle,237,235,187,0.789,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af5141b,6a0853de15c643eb1af512bf,348,3 middle,233,232,201,0.8627,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af51443,6a0853de15c643eb1af512bf,388,3 middle,239,238,187,0.7824,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
6a0853de15c643eb1af5146b,6a0853de15c643eb1af512bf,428,3 middle,232,229,174,0.75,0,spaced,0,text,,gemini-3-flash-preview,1,0,0
