book_id,mongo_id,slug,title,author,normalized_author,year,year_bucket,language,script_hint,text_role,work_id,work_slug,work_title,provider,source_url,pages_count,pages_ocr,pages_translated,pages_blank,ocr_pct,translation_pct,quality_score,scan_score,scan_median,dominant_scan_class,has_microfilm_pages,has_blank_pages,visible,hidden,is_first_translation,needs_splitting,split_completed,pipeline_status,n_collections,collections,subject_keywords,categories,tenant_id,created_at,n_ocr_revisions,n_revised_pages,revised_page_pct,revision_sources,revision_models,revision_first,revision_last,has_text_move_repair,has_undefined_key_window
6a267d916c1f37c9c4f3a3f4,6a267d916c1f37c9c4f3a3f4,dank-predigt-uber-psal-lxxxix-22-23-24-wegen-des-sr-konigl-sack,"Dank-Predigt über Psal. LXXXIX, 22. 23. 24 wegen des Sr. Königl. Maj. in Preußen ... am 30ten Sept. c. bey Sorr in Böhmen über die vereinigte Oesterreichische und Sächsische Armee ... verliehenen ... Sieges ...","Sack, August Friedrich Wilhelm",august friedrich sack wilhelm,1745,1700-1799,German,German,original,local:n:august-fri-rich-sack-wil:22-23-24-30ten-am-armee-bey-bohmen-dank-die-en-konigl,sack-dank-predigt-uber-psal-lxxxix-22-23-24-wegen-des-sr-konigl-maj-in-preu,"Dank-Predigt über Psal. LXXXIX, 22. 23. 24 wegen des Sr. Königl. Maj. in Preußen ... am 30ten Sept. c. bey Sorr in Böhmen über die vereinigte Oesterreichische und Sächsische Armee ... verliehenen ... ",iiif,https://digital.slub-dresden.de/id360005543,48,31,30,1,64.58,100,,,,,,,1,0,0,,,,0,,Prussian history|Battle of Soor|Frederick the Great|Protestant theology|divine providence,theology|history|military|politics,,2026-06-08T08:30:09.514Z,24,24,50,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:29:11.716Z,2026-06-08T10:29:23.857Z,0,0
6a267db96c1f37c9c4f3b512,6a267db96c1f37c9c4f3b512,magia-abraham-oder-underricht-von-der-heiligen-cabala-mscr,Magia Abraham oder Underricht von der Heiligen Cabala - Mscr.Dresd.N.111,Abraham of Worms,unknown,1404,pre-1500,German,German,original,local:n:abraham-worms:111-cabala-der-dresd-heiligen-magia-mscr-oder-underricht,worms-magia-abraham-oder-underricht-von-der-heiligen-cabala-mscr-dresd-n-111,Magia Abraham oder Underricht von der Heiligen Cabala - Mscr.Dresd.N.111,iiif,https://digital.slub-dresden.de/id364474017,302,37,37,0,12.25,100,,,,,,,1,0,0,,,,0,,Abramelin|Holy Guardian Angel|Cabala|Ritual Magic|Occultism,christian-cabala|ritual-magic|theurgy|mysticism,,2026-06-08T08:30:49.078Z,1,1,0.33,ai,gemini-3-flash-preview,2026-06-08T10:35:55.048Z,2026-06-08T10:35:55.048Z,0,0
6a267dcb6c1f37c9c4f3b95e,6a267dcb6c1f37c9c4f3b95e,eteosticha-fausti-ominis-amp-honoris-ergo-destinata-divo,"Eteosticha fausti ominis &amp; honoris ergo Destinata Divo-serenissimo Principi, Iustitiae sacratae Administratori, Matthiae II. Austriaca De Stirpe Potenti, Hungariae Et Bohemiae Regi Coronae Ditiones peragranti, tecta Sorana bis quinta septembris Ingredienti, a subditis homagia recipienti; Protectori aeternum Venerando",Tobias Schelbicius,unknown,1611,1600-1699,Latin,Latin,,local:n:schelbicius-tobias:administratori-aeternum-amp-austriaca-bis-bohemiae-coronae-destinata-ditiones-di,schelbicius-eteosticha-fausti-ominis-amp-honoris-ergo-destinata-divo-serenissimo,"Eteosticha fausti ominis &amp; honoris ergo Destinata Divo-serenissimo Principi, Iustitiae sacratae Administratori, Matthiae II. Austriaca De Stirpe Potenti, Hungariae Et Bohemiae Regi Coronae Ditione",iiif,https://digital.slub-dresden.de/id366534947,10,10,10,0,100,100,,,,,,,0,1,0,,,,0,,Matthias II|Panegyric|Chronostich|Lusatia|Royal Entry,politics|theology|literature|history,,2026-06-08T08:31:07.428Z,10,10,100,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:31:05.497Z,2026-06-08T09:31:11.419Z,0,0
6a267dd36c1f37c9c4f3b9a4,6a267dd36c1f37c9c4f3b9a4,novum-lumen-chymicum,Novum lumen chymicum,Michael Sendivogius,unknown,1614,1600-1699,Latin,Latin,original,local:n:michael-sendivogius:chymicum-lumen-novum,sendivogius-novum-lumen-chymicum-2,Novum lumen chymicum,iiif,https://digital.slub-dresden.de/id366659413,100,29,29,0,29,100,,,,,,,1,0,0,,,,0,,alchemy|philosopher's stone|transmutation|natural philosophy|mercury,alchemy|natural-philosophy|philosophy,,2026-06-08T08:31:15.469Z,22,22,22,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:30:35.015Z,2026-06-08T10:30:49.668Z,0,0
6a267dd66c1f37c9c4f3ba0a,6a267dd66c1f37c9c4f3ba0a,methodica-tractatio-doctrinae-sphaericae-finck,Methodica tractatio doctrinae sphaericae,"Finck, Caspar",caspar finck,1626,1600-1699,Latin,Latin,original,local:n:caspar-finck:doctrinae-methodica-sphaericae-tractatio,finck-methodica-tractatio-doctrinae-sphaericae,Methodica tractatio doctrinae sphaericae,iiif,https://digital.slub-dresden.de/id366687972,218,50,50,0,22.94,100,,,,,,,1,0,0,,,,0,,spherical astronomy|celestial mechanics|natural theology|cosmology|astrology critique,astronomy|theology|philosophy|geography,,2026-06-08T08:31:18.429Z,19,19,8.72,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T11:05:07.054Z,2026-06-08T11:05:17.874Z,0,0
6a267de16c1f37c9c4f3bb14,6a267de16c1f37c9c4f3bb14,astrologia-catechetica-stern-catechismus-schmidt,"Astrologia catechetica, Stern-Catechismus ...","Schmidt, Kaspar",kaspar schmidt,1661,1600-1699,German,German,original,local:n:kaspar-schmidt:astrologia-catechetica-catechismus-stern,schmidt-astrologia-catechetica-stern-catechismus,"Astrologia catechetica, Stern-Catechismus ...",iiif,https://digital.slub-dresden.de/id367461757,376,50,48,2,13.3,100,,,,,,,1,0,0,,,,0,,catechism|astrology|Lutheranism|celestial symbolism|Wittenberg,astrology|theology|biblical-studies,,2026-06-08T08:31:29.061Z,22,22,5.85,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T11:03:27.030Z,2026-06-08T11:03:42.296Z,0,0
6a267e116c1f37c9c4f3bf04,6a267e116c1f37c9c4f3bf04,de-astrologiae-vanitate-quoad-thema-erigendum-dissertatio-stagemann,"De astrologiae vanitate, quoad thema erigendum dissertatio","Stägemann, Augustinus; Thilemann, Johann Simon",augustinus johann simon stagemann thilemann,1699,1600-1699,Latin,Latin,original,local:n:augustinus-johann-simon-:astrologiae-dissertatio-erigendum-quoad-thema-vanitate,stagemann-de-astrologiae-vanitate-quoad-thema-erigendum-dissertatio,"De astrologiae vanitate, quoad thema erigendum dissertatio",iiif,https://digital.slub-dresden.de/id37101803X,30,25,25,0,83.33,100,,,,,,,1,0,0,,,,0,,judicial astrology|genethlialogy|divination|celestial influence|refutation,astrology|divination|philosophy|astronomy,,2026-06-08T08:32:17.206Z,19,19,63.33,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:28:07.899Z,2026-06-08T10:28:26.360Z,0,0
6a267e2f6c1f37c9c4f3c006,6a267e2f6c1f37c9c4f3c006,an-virgula-mercurialis-agat-ex-occulta-qvalitate-sperling,"An Virgula Mercurialis agat ex Occultà Qvalitate, Disqvisitio Philosophica","Sperling, Johann; Klein, Jacob",jacob johann klein sperling,1666,1600-1699,Latin,Latin,original,local:n:jacob-johann-klein-sperl:agat-disqvisitio-ex-mercurialis-occulta-philosophica-qvalitate-virgula,sperling-an-virgula-mercurialis-agat-ex-occulta-qvalitate-disqvisitio-philosoph,"An Virgula Mercurialis agat ex Occultà Qvalitate, Disqvisitio Philosophica",iiif,https://digital.slub-dresden.de/id37245027X,28,25,25,0,89.29,100,,,,,,,1,0,0,,,,0,,dowsing|divination|natural philosophy|demonology|occult qualities,natural-philosophy|divination|theology|philosophy,,2026-06-08T08:32:47.262Z,24,24,85.71,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:29:56.962Z,2026-06-08T10:30:14.918Z,0,0
6a267e396c1f37c9c4f3c09a,6a267e396c1f37c9c4f3c09a,beati-jobi-fidei-officina-et-doctrina-in-einer-leich-ehr-u-heinitz,"Beati Jobi fidei officina et doctrina ... in einer Leich-, Ehr- u. Gedächtnißpredigt dem ... Joach. Wesemann ... gethan","Heinitz, Samuel",heinitz samuel,1615,1600-1699,German,German,original,local:n:heinitz-samuel:beati-dem-doctrina-ehr-einer-et-fidei-gedachtni-gethan-joach-jobi-leich,heinitz-beati-jobi-fidei-officina-et-doctrina-in-einer-leich-ehr-u-gedachtni-p,"Beati Jobi fidei officina et doctrina ... in einer Leich-, Ehr- u. Gedächtnißpredigt dem ... Joach. Wesemann ... gethan",iiif,https://digital.slub-dresden.de/id373274181,46,25,25,0,54.35,100,,,,,,,1,0,0,,,,0,,funeral sermon|Book of Job|resurrection|printing history|Lutheran theology,theology|biblical-studies|literature,,2026-06-08T08:32:57.997Z,23,23,50,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:30:51.289Z,2026-06-08T10:31:09.666Z,0,0
6a267e3c6c1f37c9c4f3c0ca,6a267e3c6c1f37c9c4f3c0ca,eteosticha-votiva-pro-anno-ineunte-1602-in-quibus-adversus,Eteosticha votiva pro anno ineunte 1602. in quibus adversus horendas astrologorum ominationes piae mentes certa praeservatione muniuntur,Unknown,unknown,1602,1600-1699,Latin,Latin,,local:n:unknown:1602-adversus-anno-astrologorum-certa-eteosticha-horendas-ineunte-mentes-muniunt,unknown-eteosticha-votiva-pro-anno-ineunte-1602-in-quibus-adversus-horendas-as,Eteosticha votiva pro anno ineunte 1602. in quibus adversus horendas astrologorum ominationes piae mentes certa praeservatione muniuntur,iiif,https://digital.slub-dresden.de/id375309306,8,8,8,0,100,100,,,,,,,0,1,0,,,,0,,chronostichs|astrology|piety|Christian meditation|prophylaxis,theology|astrology|divination|philosophy,,2026-06-08T08:33:00.545Z,4,4,50,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:27:15.349Z,2026-06-08T09:27:17.335Z,0,0
6a267e3e6c1f37c9c4f3c0d4,6a267e3e6c1f37c9c4f3c0d4,encheiridion-dogmatico-hermeticum-finck,Encheiridion Dogmatico-Hermeticum,"Finck, Johann Vinzenz",finck johann vinzenz,1626,1600-1699,Latin,Latin,original,local:n:finck-johann-vinzenz:dogmatico-encheiridion-hermeticum,finck-encheiridion-dogmatico-hermeticum,Encheiridion Dogmatico-Hermeticum,iiif,https://digital.slub-dresden.de/id375620273,212,55,53,2,25.94,100,,,,,,,1,0,0,,,,0,,spagyric|iatrochemistry|pharmacopoeia|Galenism|Paracelsianism,medicine|hermeticism|paracelsian,,2026-06-08T08:33:02.816Z,20,20,9.43,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:45:20.840Z,2026-06-08T10:45:29.476Z,0,0
6a267e416c1f37c9c4f3c1aa,6a267e416c1f37c9c4f3c1aa,grundlicher-unterricht-von-dem-vor-langer-zeit-zwar-bertram,Gründlicher Unterricht Von dem vor langer Zeit zwar erfundenen anjetzo aber auf eine besondere Chymische Art zubereiteten Balsamischen eröfnenden Creutzburger Bitter-Saltz,"Bertram, August Friedrich",august bertram friedrich,1745,1700-1799,German,German,original,local:n:august-bertram-fri-rich:aber-anjetzo-art-auf-balsamischen-besondere-bitter-chymische-creutzburger-dem-ei,bertram-august-friedrich-grundlicher-unterricht-von-dem-vor-langer-zei,Gründlicher Unterricht Von dem vor langer Zeit zwar erfundenen anjetzo aber auf eine besondere Chymische Art zubereiteten Balsamischen eröfnenden Creutzburger Bitter-Saltz,iiif,https://digital.slub-dresden.de/id375676163,52,25,25,0,48.08,100,,,,,,,1,0,0,,,,0,,bitter salt|balneotherapy|medical chemistry|Creuzburg|pharmacology,medicine|chemistry|natural-philosophy,,2026-06-08T08:33:05.319Z,22,22,42.31,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:29:42.019Z,2026-06-08T10:29:53.971Z,0,0
6a267e446c1f37c9c4f3c1e0,6a267e446c1f37c9c4f3c1e0,disputatio-medica-inauguralis-dogmatica-iuxta-amp-hermetica-bertram,"Disputatio Medica Inauguralis, Dogmatica iuxta &amp; Hermetica, De fluxu alvi colliquativo, qui febri est consectarius","Bertram, Jeremias; Schneider, Konrad Victor",bertram jeremias konrad schneider victor,1641,1600-1699,Latin,Latin,original,local:n:bertram-jeremias-konrad-:alvi-amp-colliquativo-consectarius-disputatio-dogmatica-est-febri-fluxu-hermetic,bertram-disputatio-medica-inauguralis-dogmatica-iuxta-amp-hermetica-de-fluxu-a,"Disputatio Medica Inauguralis, Dogmatica iuxta &amp; Hermetica, De fluxu alvi colliquativo, qui febri est consectarius",iiif,https://digital.slub-dresden.de/id375784586,40,25,25,0,62.5,100,,,,,,,1,0,0,,,,0,,colliquative diarrhea|febrile illness|medical dissertation|Paracelsian medicine|pathology,medicine|paracelsian|natural-philosophy,,2026-06-08T08:33:08.036Z,22,22,55,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:28:28.655Z,2026-06-08T10:28:48.015Z,0,0
6a267e466c1f37c9c4f3c20a,6a267e466c1f37c9c4f3c20a,proposita-q-de-antiquitate-superstitionis-et-magiae-vetitae-doppert,Proposita Q. De Antiquitate Superstitionis Et Magiae Vetitae,"Doppert, Johann",doppert johann,1708,1700-1799,Latin,Latin,,local:n:doppert-johann:antiquitate-et-magiae-proposita-superstitionis-vetitae,doppert-proposita-q-de-antiquitate-superstitionis-et-magiae-vetitae,Proposita Q. De Antiquitate Superstitionis Et Magiae Vetitae,iiif,https://digital.slub-dresden.de/id375804129,12,12,12,0,100,100,,,,,,,0,1,0,,,,0,,Magi|superstition|Persian religion|theology|magic,theology|natural-magic|biblical-studies|philosophy,,2026-06-08T08:33:10.602Z,10,10,83.33,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:28:55.431Z,2026-06-08T09:29:11.340Z,0,0
6a267e526c1f37c9c4f3c2c0,6a267e526c1f37c9c4f3c2c0,der-romischen-kayserlichen-auch-zu-hungarn-und-bohmen-amp-c,Der Römischen Kayserlichen: auch zu Hungarn und Böhmen &amp;c. Königlichen Majestät confirmirte Ambts-Ordnung,Unknown,unknown,1612,1600-1699,German,German,original,local:n:unknown:ambts-amp-auch-bohmen-confirmirte-der-hungarn-kayserlichen-koniglichen-majestat-,unknown-der-romischen-kayserlichen-auch-zu-hungarn-und-bohmen-amp-c-konigliche,Der Römischen Kayserlichen: auch zu Hungarn und Böhmen &amp;c. Königlichen Majestät confirmirte Ambts-Ordnung,iiif,https://digital.slub-dresden.de/id377055328,96,25,25,0,26.04,100,,,,,,,1,0,0,,,,0,,legal ordinance|Upper Lusatia|judicial procedure|Holy Roman Empire|court administration,law|politics|history,,2026-06-08T08:33:22.280Z,19,19,19.79,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:30:18.116Z,2026-06-08T10:30:32.471Z,0,0
6a267e546c1f37c9c4f3c322,6a267e546c1f37c9c4f3c322,de-selectioribus-ducum-olsnensium-nummis-exercitationes-sinapius,"De Selectioribus Ducum Olsnensium Nummis, Exercitationes nonnullas, quibus speciatim Occasione Nummi in agris Ducatus Olsnensis ... In Officina Bonarum Artium Olsnensi, ante Certamen alitum Cristatorum d. XIX. Oct. Anno salutis Reparatae MDCCV. instituendas","Sinapius, Johannes",johannes sinapius,1705,1700-1799,Latin,Latin,,local:n:johannes-sinapius:agris-alitum-anno-ante-artium-bonarum-certamen-cristatorum-ducatus-ducum-exercit,sinapius-de-selectioribus-ducum-olsnensium-nummis-exercitationes-nonnullas-quib,"De Selectioribus Ducum Olsnensium Nummis, Exercitationes nonnullas, quibus speciatim Occasione Nummi in agris Ducatus Olsnensis ... In Officina Bonarum Artium Olsnensi, ante Certamen alitum Cristatoru",iiif,https://digital.slub-dresden.de/id377285099,10,10,10,0,100,100,,,,,,,0,1,0,,,,0,,numismatics|Silesian history|ducal coinage|Ols|academic exercises,history|literature,,2026-06-08T08:33:24.700Z,8,8,80,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:29:21.951Z,2026-06-08T09:29:31.056Z,0,0
6a267e5f6c1f37c9c4f3c503,6a267e5f6c1f37c9c4f3c503,johannes-michaelis-phil-amp-medic-d-amp-prof-publ-facult-michaelis,"Johannes Michaelis, Phil. &amp; Medic. D. &amp; Prof. Publ. Facult. Med. Decanus, utriusq[ue] principum collegii collegiatus, academ. decem. vir, archiater Saxo-Altenburgicus, acad. p. t. rector, &amp; praepositus magnus chymiatriae studiosis","Michaelis, Johann",johann michaelis,1655,1600-1699,Latin,Latin,,local:n:johann-michaelis:acad-academ-altenburgicus-amp-archiater-chymiatriae-collegiatus-collegii-decanus,johannes-michaelis-phil-amp-medic-d-amp-prof-publ-facult-med-decanus-u,"Johannes Michaelis, Phil. &amp; Medic. D. &amp; Prof. Publ. Facult. Med. Decanus, utriusq[ue] principum collegii collegiatus, academ. decem. vir, archiater Saxo-Altenburgicus, acad. p. t. rector, &amp",iiif,https://digital.slub-dresden.de/id378459066,12,12,12,0,100,100,,,,,,,0,1,0,,,,0,,Chymiatria|Spagyric medicine|Leipzig University|Hermeticism|Medical education,medicine|chemistry|paracelsian,,2026-06-08T08:33:35.094Z,11,11,91.67,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:28:45.238Z,2026-06-08T09:28:52.341Z,0,0
6a267e646c1f37c9c4f3c6d5,6a267e646c1f37c9c4f3c6d5,kurtze-und-wahrhafftige-erzehlung-des-betrubten-und-gar,"Kurtze und wahrhafftige Erzehlung des betrübten und gar traurigen Zustandes des König-Reichs Böhmen, in welchem es, insonderheit in den letzten Verfolguns Jahren der Religion halben gerathen",Unknown,unknown,1679,1600-1699,German,German,original,local:n:unknown:betrubten-bohmen-den-der-erzehlung-es-gar-gerathen-halben-insonderheit-jahren-ko,unknown-kurtze-und-wahrhafftige-erzehlung-des-betrubten-und-gar-traurigen-zust,"Kurtze und wahrhafftige Erzehlung des betrübten und gar traurigen Zustandes des König-Reichs Böhmen, in welchem es, insonderheit in den letzten Verfolguns Jahren der Religion halben gerathen",iiif,https://digital.slub-dresden.de/id38006698X,94,32,32,0,34.04,100,,,,,,,1,0,0,,,,0,,Bohemia|religious persecution|Protestantism|Thirty Years War|martyrology,theology|history,,2026-06-08T08:33:40.285Z,16,16,17.02,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T10:27:18.807Z,2026-06-08T10:27:29.178Z,0,0
6a267e766c1f37c9c4f3c7b5,6a267e766c1f37c9c4f3c7b5,warhafftige-und-eigentliche-beschreibung-der,"Warhafftige und eigentliche Beschreibung, der erschrecklichen Schlacht und Blutvergiessens, so zn Prage den 7. November ihre Käys. May. und der Fürst in Beyern, mit dem König in Böhmen gehalten, was allda für hohe Häupter an Fürstlichen, Gräfflichen, Rittermessigen, vnd sonsten hohes Standes Personen, auff beyden Theilen geblieben, wird ein jeder hierinnen berichtet werden",Unknown,unknown,1620,1600-1699,German,German,,local:n:unknown:7-allda-auff-berichtet-beschreibung-beyden-beyern-blutvergiessens-bohmen-dem-den,unknown-warhafftige-und-eigentliche-beschreibung-der-erschrecklichen-schlacht,"Warhafftige und eigentliche Beschreibung, der erschrecklichen Schlacht und Blutvergiessens, so zn Prage den 7. November ihre Käys. May. und der Fürst in Beyern, mit dem König in Böhmen gehalten, was a",iiif,https://digital.slub-dresden.de/id380781743,8,8,8,0,100,100,,,,,,,0,1,0,,,,0,,Battle of White Mountain|Thirty Years War|Bohemian Revolt|Prague|Imperial Army,history|military|politics,,2026-06-08T08:33:58.512Z,7,7,87.5,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:28:37.020Z,2026-06-08T09:28:42.959Z,0,0
6a267e816c1f37c9c4f3c7ef,6a267e816c1f37c9c4f3c7ef,forum-jesuiticum-das-ist-wahre-unnd-lebendige-beschreibung,"Forum Jesuiticum, das ist: Wahre unnd lebendige Beschreibung der uberauß sehr grossen Mordtpractiquen der blutgierigen Jesuiten in Böhmen ...",Unknown,unknown,1618,1600-1699,German,German,,local:n:unknown:beschreibung-blutgierigen-bohmen-das-der-forum-grossen-ist-jesuiten-jesuiticum-l,unknown-forum-jesuiticum-das-ist-wahre-unnd-lebendige-beschreibung-der-uberau,"Forum Jesuiticum, das ist: Wahre unnd lebendige Beschreibung der uberauß sehr grossen Mordtpractiquen der blutgierigen Jesuiten in Böhmen ...",iiif,https://digital.slub-dresden.de/id381029956,16,16,16,0,100,100,,,,,,,0,1,0,,,,0,,Jesuits|Bohemia|Anti-Catholicism|Regicide|Polemic,theology|politics|history|literature,,2026-06-08T08:34:09.313Z,16,16,100,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:29:42.993Z,2026-06-08T09:29:54.915Z,0,0
6a267e866c1f37c9c4f3c80b,6a267e866c1f37c9c4f3c80b,newe-zeitung-auch-warhafftige-beschreibung-des-leidigen,"Newe Zeitung, auch warhafftige Beschreibung des leidigen Kriegswesen, so sich in Böhmen, Franckreich und Teutschland ... 1619 ... hat verloffen unnd zugetragen",Unknown,unknown,1619,1600-1699,German,German,,local:n:unknown:1619-auch-beschreibung-bohmen-franckreich-hat-kriegswesen-leidigen-newe-sich-so-,unknown-newe-zeitung-auch-warhafftige-beschreibung-des-leidigen-kriegswesen-so,"Newe Zeitung, auch warhafftige Beschreibung des leidigen Kriegswesen, so sich in Böhmen, Franckreich und Teutschland ... 1619 ... hat verloffen unnd zugetragen",iiif,https://digital.slub-dresden.de/id381191591,8,8,8,0,100,100,,,,,,,0,1,0,,,,0,,Thirty Years War|Bohemia|Comets|Ferdinand II|Military history,history|politics|military|theology,,2026-06-08T08:34:14.638Z,6,6,75,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:29:34.768Z,2026-06-08T09:29:39.712Z,0,0
6a267e946c1f37c9c4f3c86f,6a267e946c1f37c9c4f3c86f,acta-valle-joachimica,Acta Valle Joachimica,Unknown,unknown,1631,1600-1699,German,German,,local:n:unknown:acta-joachimica-valle,unknown-acta-valle-joachimica,Acta Valle Joachimica,iiif,https://digital.slub-dresden.de/id381459608,8,8,8,0,100,100,,,,,,,0,1,0,,,,0,,Thirty Years War|Counter-Reformation|Joachimsthal|Imperial Commissioners|Bohemian border,history|politics|military|theology,,2026-06-08T08:34:28.240Z,8,8,100,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:29:14.364Z,2026-06-08T09:29:17.694Z,0,0
6a267ec56c1f37c9c4f3cbdf,6a267ec56c1f37c9c4f3cbdf,copia-was-gestalt-die-herren-obristen-landtofficirer-und-2,"Copia Was gestalt die Herren Obristen LandtOfficirer und Landtrechtssitzere deß Königreichs Böhmen den Churfürsten zu Sachsen ersucht und ermahnet haben, das S: Churfürstl: Gn: wider die Königl: May: in Böhmen, und die Confoederirte Länder nichts attentiren, noch ihre Macht zu Dienst deß Bapsts und Spaniers, zu höchster Gefahr allen evangelischen Ständen ... anwenden wolle",Unknown,unknown,1620,1600-1699,German,German,,local:n:unknown:allen-anwenden-attentiren-bapsts-bohmen-churfursten-churfurstl-confoederirte-cop,unknown-copia-was-gestalt-die-herren-obristen-landtofficirer-und-landrechtssit,"Copia Was gestalt die Herren Obristen LandtOfficirer und Landtrechtssitzere deß Königreichs Böhmen den Churfürsten zu Sachsen ersucht und ermahnet haben, das S: Churfürstl: Gn: wider die Königl: May: ",iiif,https://digital.slub-dresden.de/id392569167,12,12,12,0,100,100,,,,,,,0,1,0,,,,0,,Bohemian Revolt|Thirty Years War|Electorate of Saxony|Protestantism|Habsburg Monarchy,history|politics|theology,,2026-06-08T08:35:17.742Z,11,11,91.67,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:28:23.992Z,2026-06-08T09:28:32.929Z,0,0
6a267eca6c1f37c9c4f3cbf7,6a267eca6c1f37c9c4f3cbf7,remonstrantie-von-wegen-de-konigs-in-bohmen,Remonstrantie von wegen Deß Königs in Böhmen,Unknown,unknown,1630,1600-1699,German,German,,local:n:unknown:bohmen-konigs-remonstrantie-wegen,unknown-remonstrantie-von-wegen-de-konigs-in-bohmen,Remonstrantie von wegen Deß Königs in Böhmen,iiif,https://digital.slub-dresden.de/id393080781,8,8,8,0,100,100,,,,,,,0,1,0,,,,0,,Thirty Years War|Palatinate|Treaty of Treves|Bohemia|Protestantism,politics|history|theology,,2026-06-08T08:35:22.897Z,6,6,75,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:30:12.421Z,2026-06-08T09:30:16.849Z,0,0
6a267eed6c1f37c9c4f3d0eb,6a267eed6c1f37c9c4f3d0eb,tesdamendum-der-frader-aurae-vel-rosae-als-gewi-e-extases,"Tesdamendum der Frader Aurae vel Rosae als gewiße Extases oder geheime operationes, wo durch das Misterio er öffnet an unßere Kinder der Kunst und Weysheit, Göttlicher Magia und Englischer Cabala I. W. R. anno 580. - Mscr.Dresd.N.158",I. W. R.,unknown,1680,1600-1699,German,German,original,local:n::158-580-als-anno-aurae-cabala-das-der-dresd-durch-englischer-er,tesdamendum-der-frader-aurae-vel-rosae-als-gewi-e-extases-oder-geheime,"Tesdamendum der Frader Aurae vel Rosae als gewiße Extases oder geheime operationes, wo durch das Misterio er öffnet an unßere Kinder der Kunst und Weysheit, Göttlicher Magia und Englischer Cabala I. W",iiif,https://digital.slub-dresden.de/id414928776,310,54,51,3,17.42,100,,,,,,,1,0,0,,,,0,,alchemy|cabalism|secret societies|hermetic tradition|biblical exegesis,alchemy|christian-cabala|mysticism|natural-magic,,2026-06-08T08:35:57.266Z,19,19,6.13,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T11:02:12.516Z,2026-06-08T11:02:26.681Z,0,0
6a267eef6c1f37c9c4f3d223,6a267eef6c1f37c9c4f3d223,ausfuhrliche-beschreibung-des-prachtigen-kronungs,"Ausführliche Beschreibung des prächtigen Krönungs-Ceremoniels, so bey der Solennen Crönung Ihrer Röm. Kaiserl. Majestät Hn. Caroli VI. Und Dero Gemahlin Majest. Frauen Elisabeth Christinä, zum Könige und Königin in Böhmen, am 5 und 8 Septembr. An. 1723 in der Königl. Böhmischen Residentz-Stadt Prag observiret worden.",Unknown,unknown,1723,1700-1799,German,German,original,local:n:unknown:1723-5-8-am-ausfuhrliche-beschreibung-bey-bohmen-bohmischen-caroli-ceremoniels-c,unknown-ausfuhrliche-beschreibung-des-prachtigen-kronungs-ceremoniels-so-bey-d,"Ausführliche Beschreibung des prächtigen Krönungs-Ceremoniels, so bey der Solennen Crönung Ihrer Röm. Kaiserl. Majestät Hn. Caroli VI. Und Dero Gemahlin Majest. Frauen Elisabeth Christinä, zum Könige ",iiif,https://digital.slub-dresden.de/id415038952,24,24,24,0,100,100,,,,,,,1,0,0,,,,0,,coronation|Charles VI|Prague|Habsburg|ceremonial,history|politics,,2026-06-08T08:35:59.589Z,19,19,79.17,pipeline_preview,gemini-3.1-flash-lite,2026-06-08T09:27:20.265Z,2026-06-08T09:27:43.219Z,0,0
