book_id,title,language,read_count,pages_total,ocr_pages,old_model_pages,new_model_pages,translated_pages,needs_reocr,needs_retranslate,old_models,url
6953ea711479a63c11086d65,"Die philosophischen Schriften Vol. IV",German,0,648,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953ea711479a63c11086d65
697c8e11847588071851a998,"Das Geheimniss der Bosheit",German,0,127,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e11847588071851a998
6992cf9af5b4f75c1a4c9459,"海國圖志(23)",Chinese,0,95,95,0,95,0,no,no,"",https://sourcelibrary.org/book/6992cf9af5b4f75c1a4c9459
69907f2fafd715da775bc32f,"Horasara of Prithuyasas",Sanskrit,0,61,61,0,61,0,no,no,"",https://sourcelibrary.org/book/69907f2fafd715da775bc32f
69905808172958904413516a,"Entdeckungen über die Theorie des Klanges",German,0,123,95,0,95,0,no,no,"",https://sourcelibrary.org/book/69905808172958904413516a
699065713dc2ed39a49f139f,"On First Philosophy (Fi al-Falsafa al-Ula)",Arabic,0,53,53,0,53,0,no,no,"",https://sourcelibrary.org/book/699065713dc2ed39a49f139f
697d9c989788c62e1238c866,"Heomo Verekehe oder nützliche und angenehme Unterhaltungen für allerlei Leser",German,0,558,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c989788c62e1238c866
6955d9b78407b7c9ae21309a,"Mystische Schriften",German,0,266,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955d9b78407b7c9ae21309a
6952caa077f38f6761bc408b,"Complete Plato (Thomas Taylor trans.)",English,2,2850,2850,0,2850,1503,no,yes,"",https://sourcelibrary.org/book/6952caa077f38f6761bc408b
c87fadfa-1543-44b9-a138-573c144246e6,"Musaeum Hermeticum (1677 Edition)",Latin,3,904,904,0,904,904,no,yes,"",https://sourcelibrary.org/book/c87fadfa-1543-44b9-a138-573c144246e6
697c8e0f6000fdec2f130612,"Geistliche Correspondentz",German,0,851,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e0f6000fdec2f130612
69907c615f855ec553e74ecc,"Chamatkar Chintamani",Sanskrit,0,55,55,0,55,0,no,no,"",https://sourcelibrary.org/book/69907c615f855ec553e74ecc
e532b010-6d2e-40ca-9f95-c67e74c5ee61,"Instruction in Measurement",German,31,188,188,0,187,188,no,yes,"",https://sourcelibrary.org/book/e532b010-6d2e-40ca-9f95-c67e74c5ee61
697b07993311b160c0f9b6f8,"Erhebliche und wichtige Motiven; durch welche der Herr von Vrillac; Advocat im Parlament zu Pariss; bewegt worden; das Pabstumb zu verlassen",German,6,36,36,0,36,36,no,yes,"",https://sourcelibrary.org/book/697b07993311b160c0f9b6f8
69529033b184004c526a17ba,"Vitae sanctae Paulae (c.1471-75 Cologne incunabulum)",Latin,1,61,61,0,61,61,no,yes,"",https://sourcelibrary.org/book/69529033b184004c526a17ba
6974b64919126e775cf6d7ef,"Articul der Vergleichung aller dreyen Stände dess Königreichs Böhemen",German,0,42,42,0,42,0,no,no,"",https://sourcelibrary.org/book/6974b64919126e775cf6d7ef
69908f2e8e7e2e207412e475,"Sarvartha Chintamani (Punjab University Manuscript 1221)",Sanskrit,0,343,343,0,343,0,no,no,"",https://sourcelibrary.org/book/69908f2e8e7e2e207412e475
699065a63dc2ed39a49f2301,"1 Hermetis Tab. Smarag. (Keynes Newton MS 13)",Latin,0,8,8,0,8,0,no,no,"",https://sourcelibrary.org/book/699065a63dc2ed39a49f2301
6955d43628a09ca65927ff2e,"Historia Coelestis Britannica Vol. 3",Latin,0,455,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955d43628a09ca65927ff2e
69906481ef12272ffdc938fc,"Graha Laghava (Devanagari manuscript)",Sanskrit,0,167,167,0,167,0,no,no,"",https://sourcelibrary.org/book/69906481ef12272ffdc938fc
69907e0ab91bcb2db3f6ddb1,"PanchaSwaraa5443Alm25Shlf1GhaDevanagariJyotish",Sanskrit,0,36,36,0,36,0,no,no,"",https://sourcelibrary.org/book/69907e0ab91bcb2db3f6ddb1
697932b1f35c6bbfbfd252fd,"Cogitationum rationalium de deo; anima; et malo",Latin,0,378,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697932b1f35c6bbfbfd252fd
6991ead92f801130a473e99c,"Etudes et dessins sur l'atmosphere",Italian,0,86,86,0,86,0,no,no,"",https://sourcelibrary.org/book/6991ead92f801130a473e99c
6955da3a8407b7c9ae213a22,"His Last Will and Testament",English,0,349,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955da3a8407b7c9ae213a22
697d9c9c971fd6d8096654de,"Gründtlicher Bericht; von einem ungewöhnlichen newen sehr grossen hellen gläntzenden Stern",German,0,21,21,0,21,0,no,no,"",https://sourcelibrary.org/book/697d9c9c971fd6d8096654de
6958e84f538549809db81f94,"Ortus sanitatis",Latin,0,2558,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e84f538549809db81f94
6992cad1d4d545ae73feeb53,"Pelliot chinois (Dunhuang Document)",Chinese,0,35,35,0,35,0,no,no,"",https://sourcelibrary.org/book/6992cad1d4d545ae73feeb53
6976cb83097b3607ee4be2e8,"Aussführlicher Bericht; und wolgegrundte Rationes",German,0,50,50,0,50,0,no,no,"",https://sourcelibrary.org/book/6976cb83097b3607ee4be2e8
69804b901fb2ba7cf1d43a1e,"Joannes de boetgezant",Dutch,0,174,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b901fb2ba7cf1d43a1e
6992cf65f5b4f75c1a4c8c8b,"海國圖志(12)",Chinese,0,90,90,0,90,0,no,no,"",https://sourcelibrary.org/book/6992cf65f5b4f75c1a4c8c8b
6992cfb5f5b4f75c1a4c9700,"海國圖志(30)",Chinese,0,95,95,0,95,0,no,no,"",https://sourcelibrary.org/book/6992cfb5f5b4f75c1a4c9700
69935b4a8e28d8f4c5d3cf8c,"Fifteen Principal Upanishads (Sanskrit Mūla Text)",Sanskrit,0,26,26,0,26,0,no,no,"",https://sourcelibrary.org/book/69935b4a8e28d8f4c5d3cf8c
6959369c3b43cb6630c917aa,"Liber Spirituum Potentissimorum (Compendium Magiae Nigrae)",Unknown,0,144,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6959369c3b43cb6630c917aa
69819209af2dab8d37da80d0,"The man-mouse taken in a trap",English,0,137,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69819209af2dab8d37da80d0
697e23c8bb80b2397e771e23,"Hypnerotomachie; ou discours du songe de Poliphile",French,0,426,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c8bb80b2397e771e23
69907cf65f855ec553e784e3,"Shani Chakram",Sanskrit,0,10,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69907cf65f855ec553e784e3
6992ce0e3ea667fbac827d0e,"三才圖會(七十一)",Chinese,0,92,92,0,92,0,no,no,"",https://sourcelibrary.org/book/6992ce0e3ea667fbac827d0e
69804b940187d498033e67f0,"Lapis mineralis oder die höchste Artzney",German,0,142,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b940187d498033e67f0
69905e2c2fd6a039938a1705,"Compendium Rarissimum Totius Artis Magicae",Latin,0,112,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905e2c2fd6a039938a1705
6952ca6877f38f6761bc3dde,"Commentary on Euclid Book I",Latin,1,314,314,0,314,312,no,yes,"",https://sourcelibrary.org/book/6952ca6877f38f6761bc3dde
69907c634d10d339852371b5,"Jataka Bharanam (Dhundiraja)",Sanskrit,0,100,100,0,100,0,no,no,"",https://sourcelibrary.org/book/69907c634d10d339852371b5
697a598ac915282d8f071f7d,"Dieu est l'amour le plus pur",French,0,182,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a598ac915282d8f071f7d
6974b63d19126e775cf6d7d1,"Apostolische oudheden",Dutch,0,1028,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6974b63d19126e775cf6d7d1
6984e84ed5f8f46c74022baa,"Les persecutions du juste",French,0,315,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84ed5f8f46c74022baa
697f8161c1724d31e5bf3550,"Hesiod: Theogony; Works and Days; Testimonia",Greek,0,412,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697f8161c1724d31e5bf3550
f176cb65-a60e-4f8a-9514-39796f092cde,"De Arte Cabalistica (in Galatino; 1550)",Latin,3,675,675,0,675,675,no,yes,"",https://sourcelibrary.org/book/f176cb65-a60e-4f8a-9514-39796f092cde
6955d9dc8407b7c9ae213470,"Jordani Bruni Nolani Opera Latine Conscripta",Latin,0,425,9,0,9,0,no,no,"",https://sourcelibrary.org/book/6955d9dc8407b7c9ae213470
698255eef4d521599e8c772c,"De miraculis quae Pythagorae; Apollonio Tyanensi; Francisco Assiso; Dominico; & Ignatio Lojolae tribuntur; libellus",Latin,0,506,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255eef4d521599e8c772c
69791d88f35c6bbfbfd252dd,"La clavicule de la science hermetique",French,0,93,93,0,93,0,no,no,"",https://sourcelibrary.org/book/69791d88f35c6bbfbfd252dd
697958faeef1c286564aa43d,"Complementum astrologiae und auszführliche Erklerung des fünffjährigen Prognostici 1619 zu Hall gedruckt",Latin-German,0,58,58,0,58,0,no,no,"",https://sourcelibrary.org/book/697958faeef1c286564aa43d
69592b387c072c27f686e08e,"De operatione daemonum",Greek,0,388,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69592b387c072c27f686e08e
6958e912d3a8928334814c19,"Plantarum historiae universalis Oxoniensis pars secunda",Latin,0,777,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e912d3a8928334814c19
698255f145774ed8d6329888,"De natura et gratia. De spiritu et litera",Latin,0,203,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f145774ed8d6329888
6958e0d79659a6529d577a8a,"Methodus plantarum emendata et aucta",Latin,0,278,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e0d79659a6529d577a8a
6991c5853074a1745a41199b,"Alchemica (German MS 1)",German,0,52,52,0,52,0,no,no,"",https://sourcelibrary.org/book/6991c5853074a1745a41199b
6984e8498a2f054f912420c5,"Philosophia moysaica",Latin,0,357,7,0,7,0,no,no,"",https://sourcelibrary.org/book/6984e8498a2f054f912420c5
697c8e11f81f9680d27f6347,"Farmaceutica mercuriale",Italian,0,257,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e11f81f9680d27f6347
699062f6e7b7642c081dd071,"Beweis; daß ein beständiger Galvanismus den Lebensproceß begleite",Unknown,0,215,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699062f6e7b7642c081dd071
697a84d1e680cef7cedae3a3,"The diverting history of the count de Gabalis",English,0,116,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a84d1e680cef7cedae3a3
695924fa1cac2ce31a4a8a33,"道藏 (Daozang - Taoist Canon)",Chinese,2,311,311,0,311,311,no,yes,"",https://sourcelibrary.org/book/695924fa1cac2ce31a4a8a33
695575b757e3b773024f22ad,"Phonurgia Nova",Latin,0,291,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695575b757e3b773024f22ad
69905888aaa7f10ed4cfa52d,"The Edinburgh Lectures on Mental Science",English,0,156,99,0,99,0,no,no,"",https://sourcelibrary.org/book/69905888aaa7f10ed4cfa52d
697c8e0f6000fdec2f13060c,"Geomantia nova",Latin,0,58,58,0,58,0,no,no,"",https://sourcelibrary.org/book/697c8e0f6000fdec2f13060c
695286feab34727b1f04cf28,"Jakob Böhme: Alle Theosophische Wercken (Complete Works)",German,1,155,155,0,155,155,no,yes,"",https://sourcelibrary.org/book/695286feab34727b1f04cf28
6991eadd2f801130a473ea3c,"Notes et dessins sur le corps humain",Italian,0,94,94,0,94,0,no,no,"",https://sourcelibrary.org/book/6991eadd2f801130a473ea3c
6953c81f77f38f6761bdbe34,"Yoga-Darsana: Sutras with Bhashya of Vyasa",Sanskrit,1,187,185,0,185,0,no,no,"",https://sourcelibrary.org/book/6953c81f77f38f6761bdbe34
6958eafed3a8928334816c79,"Traite des fougeres de l Amerique",French,0,532,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958eafed3a8928334816c79
69592f6ca41e40e9146a45d7,"Les Clavicules de Salomon (1634 Manuscript)",French,0,79,79,0,79,0,no,no,"",https://sourcelibrary.org/book/69592f6ca41e40e9146a45d7
6959322cb91a6184ea9437a6,"The Sixth and Seventh Books of Moses",Unknown,0,204,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6959322cb91a6184ea9437a6
697704f1d2171799db0a732d,"Bedencken und Urtheil [...] von den fürnehmen gründen; derer sich in Ihren weissagungen dick und offt gebrauchen. Die newe Propheten in Deutschland; Nagelius; Ziegler; Geiger; Felgenhauer; Praetorius; Stifel; Faulhaber; Wilhelm Eo; und andre Fladder und Wirgeistere",German,0,14,14,0,14,0,no,no,"",https://sourcelibrary.org/book/697704f1d2171799db0a732d
69905e392fd6a039938a17f1,"Decem Tractatus Astronomiae (Liber Astronomiae)",Latin,0,397,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905e392fd6a039938a17f1
69907e09b91bcb2db3f6dcea,"JyotishKalpataruhAlm28Shlf36292DevanagariJyotish",Sanskrit,0,197,197,0,197,0,no,no,"",https://sourcelibrary.org/book/69907e09b91bcb2db3f6dcea
6992ce2b3ea667fbac828609,"三才圖會(七十九)",Chinese,0,68,68,0,68,0,no,no,"",https://sourcelibrary.org/book/6992ce2b3ea667fbac828609
6985ca6d9d0a51f652882363,"Les plus secrets mystères des hauts grades de la maçonnerie dévoilés",French,0,194,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca6d9d0a51f652882363
699068ea2e4efe9106769e41,"Brihat Parashara Hora Shastram Uttara Khanda",Sanskrit,0,2143,2140,0,2140,0,no,no,"",https://sourcelibrary.org/book/699068ea2e4efe9106769e41
69907c715f855ec553e753c4,"Yuddha Jayarnava",Sanskrit,0,186,186,0,186,0,no,no,"",https://sourcelibrary.org/book/69907c715f855ec553e753c4
695d0e044afae5c3b3aead52,"Meditationes de prima philosophia",English,0,645,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695d0e044afae5c3b3aead52
6978ee3a9ff927bc5394751d,"Chymische Werke",German,0,341,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a9ff927bc5394751d
69520539ab34727b1f04267d,"Sphinx mystagoga",Latin,0,99,99,0,99,99,no,yes,"",https://sourcelibrary.org/book/69520539ab34727b1f04267d
6984e84edb115ba000975327,"Philosophia S. Scripturae interpres",Latin,0,162,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84edb115ba000975327
697a3055d9a110b1c1fd5030,"Corte ende duydelijcke wederlegginghe; van 'tghene door Mr.Johan Calvijn; tot beweringe vande macht der Overheyt; int straffen der ketteren; by gebracht wert: in seker boecxken van hem ge-intituleert: Wederlegginghe der dolinghen van Michiel Servet",Dutch,0,186,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a3055d9a110b1c1fd5030
698255f34c247322ad6ab3fa,"Mysterium magnum. Das ist das allergrösseste Geheimbnus",Latin-German,0,249,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f34c247322ad6ab3fa
6992ceea673ee1e40e321bf3,"武備志(八十八)",Chinese,0,95,95,0,95,0,no,no,"",https://sourcelibrary.org/book/6992ceea673ee1e40e321bf3
699064afef12272ffdc93d2f,"Compendio di Revelatione",Italian,0,120,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699064afef12272ffdc93d2f
697c8e11e6dd503e0113aed5,"Freye Gedanken ueber Gott; Universum; Mensch; Freymaurer; Rosenkreuzer; Stein der Weisen ... Aufklärung",German,0,138,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e11e6dd503e0113aed5
69488ddc73ee5c998cfe0f66,"Medical Letters; Volume One",Latin,2,763,763,0,763,763,no,yes,"",https://sourcelibrary.org/book/69488ddc73ee5c998cfe0f66
6953ce7b77f38f6761be43fe,"Seneca Epistulae Morales Vol. 3 (Letters 93-124)",Latin,0,699,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953ce7b77f38f6761be43fe
695932b8b91a6184ea943faf,"Traité élémentaire de magie pratique",French,0,568,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695932b8b91a6184ea943faf
697b079a90f4fbd2e5f32a57,"Der erste Tempel Gottes in Christo",German,0,1204,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079a90f4fbd2e5f32a57
698255f29bba70f96bd29ca0,"Novi Testamenti ... Das New Testament",Latin-German,0,172,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f29bba70f96bd29ca0
6955da65646474023271bf21,"Collectanea Chemica: Select Treatises on Alchemy and Hermetic Medicine",English,0,168,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955da65646474023271bf21
6988a5a12c0a235652bd0826,"De secretis adeptorum",Latin,0,712,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6988a5a12c0a235652bd0826
699068e42e4efe9106769c67,"Stri Jataka",Sanskrit,0,228,228,0,228,0,no,no,"",https://sourcelibrary.org/book/699068e42e4efe9106769c67
69908c880141c9d3524c99f8,"Tajika Nilakanthi with Gangadhara Mishra Commentary",Sanskrit,0,370,369,0,369,0,no,no,"",https://sourcelibrary.org/book/69908c880141c9d3524c99f8
6955808657e3b773024f5899,"Compendium de anima",Latin,1,290,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955808657e3b773024f5899
69906763249ce014347d3bc2,"Jyotishya Megha Malavu (Meteorological Astrology)",Kannada,0,102,102,0,102,0,no,no,"",https://sourcelibrary.org/book/69906763249ce014347d3bc2
6953a91277f38f6761bd545d,"Ephraem Syri Opera Omnia (Greek/Latin)",Greek,0,100,100,0,100,100,no,yes,"",https://sourcelibrary.org/book/6953a91277f38f6761bd545d
6976d4c1097b3607ee4be2f5,"Auszzug was Caspar Schwenckfeldt von Predigamt ... halte",German,0,42,42,0,42,0,no,no,"",https://sourcelibrary.org/book/6976d4c1097b3607ee4be2f5
697c8e0fbaa544415f85b6c0,"Gloria mundi. Kleine Paradeis-Tafel",German,0,218,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e0fbaa544415f85b6c0
6955962b7bd6d2cd1d620ef7,"The Doctrine and Literature of the Kabalah",English,0,342,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955962b7bd6d2cd1d620ef7
6985ca72a57ab7da79b0fb12,"Pimandras. Utriaque lingua restitutus",Greek-Latin,0,170,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca72a57ab7da79b0fb12
69528662ab34727b1f04c6f8,"De Harmonia Mundi Totius",Latin,5,975,975,0,975,967,no,yes,"",https://sourcelibrary.org/book/69528662ab34727b1f04c6f8
6955761557e3b773024f290b,"A History of Arabian Music",English,0,294,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955761557e3b773024f290b
6992ce4a2960dc4e5cea8f7d,"武備志(五十三)",Chinese,0,93,93,0,93,0,no,no,"",https://sourcelibrary.org/book/6992ce4a2960dc4e5cea8f7d
69528cf1ab34727b1f04f65d,"Les nobles et cleres dames (De claris mulieribus)",French,0,309,309,0,309,309,no,yes,"",https://sourcelibrary.org/book/69528cf1ab34727b1f04f65d
699064b2ef12272ffdc93da9,"Johann Taulers Predigten; Band 1",German,0,354,10,0,10,0,no,no,"",https://sourcelibrary.org/book/699064b2ef12272ffdc93da9
6990592daaa7f10ed4cfac63,"Philosophiae naturalis theoria redacta ad unicam legem virium in natura existentium",Latin,0,384,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6990592daaa7f10ed4cfac63
6955742bf63a757109172ca1,"Antiquae Musicae Auctores Septem (Graece et Latine)",Greek/Latin,0,910,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955742bf63a757109172ca1
69906317ef12272ffdc8f251,"Quadripartitum (with Centiloquium; Hermes; Bethem; Mashallah; Zahel)",Latin,0,301,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906317ef12272ffdc8f251
695aa959a87b789737e9dce2,"Ocellus Lucanus De universi natura (Vizzani 1646)",Greek,0,407,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695aa959a87b789737e9dce2
69905e232fd6a039938a1235,"Opera Latine Conscripta Vol. III (De Magia; De Vinculis)",Latin,0,792,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905e232fd6a039938a1235
699060218cbcc9a4dba2c8e3,"Tajika Nilakanthi",Sanskrit,0,288,288,0,288,0,no,no,"",https://sourcelibrary.org/book/699060218cbcc9a4dba2c8e3
697e23caf76c4a20e8cea7f0,"Historisch-theologische Betrachtungen merckwürdiger Wahrheiten; auf Veranlassung derer bissherigen Einwürfe gegen G. Arnolds Schrifften",German,0,917,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23caf76c4a20e8cea7f0
69906543726f64800c10abfe,"Tahafut al-Falasifa (Incoherence of the Philosophers)",Arabic,0,357,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906543726f64800c10abfe
6955da67646474023271bfca,"Manly Palmer Hall Collection of Alchemical Manuscripts",English,0,348,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955da67646474023271bfca
69907c4e5f855ec553e7395a,"Jyotirvidabharanam (Kalidasa)",Sanskrit,1,2937,2936,0,2936,0,no,no,"",https://sourcelibrary.org/book/69907c4e5f855ec553e7395a
6991eae52f801130a473ec18,"Notes et croquis sur la physiognomonie",Italian,0,66,66,0,66,0,no,no,"",https://sourcelibrary.org/book/6991eae52f801130a473ec18
695289bdab34727b1f04dc4d,"The way of perfection",English,0,346,346,0,346,346,no,yes,"",https://sourcelibrary.org/book/695289bdab34727b1f04dc4d
6958eb01d3a8928334816e8e,"Catalogus plantarum Jamaica (Prodromus)",Latin,0,281,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958eb01d3a8928334816e8e
69938921ce15387065946912,"Michael Psellos (Cambridge; University Library; MS Gg.6.10)",Greek,0,93,93,0,93,0,no,no,"",https://sourcelibrary.org/book/69938921ce15387065946912
69804b93374856599c34762b,"Een korte verhandeling van de liefde Godts",Dutch,0,122,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b93374856599c34762b
6953e33877f38f6761bec1fa,"Isis Unveiled Vol. II - Theology",English,0,743,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e33877f38f6761bec1fa
6958ea88d3a89283348160d2,"Charaka Samhita",Sanskrit,0,2152,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958ea88d3a89283348160d2
698255f1d12278086554456d,"Miracula et mysteria chymico-medica. Tyrocinium chymicum. Novum lumen chymicum",Latin,0,442,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f1d12278086554456d
69907e23b91bcb2db3f6e895,"VivahRatnaSankshepKhemankar854GhaAlm4Shlf5DevanagariJyotish",Sanskrit,0,10,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69907e23b91bcb2db3f6e895
6953e3b577f38f6761bedb15,"Magick in Theory and Practice",English,0,482,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953e3b577f38f6761bedb15
697a30536dc6ae6bd18cd1e1,"Confucius sinarum philosophus",Latin,0,655,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a30536dc6ae6bd18cd1e1
69906478ef12272ffdc92571,"Hora Sara and Ashtavarga Jataka (manuscript)",Sanskrit,0,97,97,0,97,0,no,no,"",https://sourcelibrary.org/book/69906478ef12272ffdc92571
6970e3569b09d309d780a248,"Admonitio de quorundam; ad praesentia haec periculosa tempora spectantium vaticiniorum",Latin,3,79,79,0,79,0,no,no,"",https://sourcelibrary.org/book/6970e3569b09d309d780a248
6955838057e3b773024f86ff,"The Barddas: Original Documents of the Bardic Theology and Discipline",Welsh/English,0,450,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955838057e3b773024f86ff
69804b9505679690fbffc25a,"A key to physic; and the occult sciences",English,0,692,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69804b9505679690fbffc25a
6970c9313932a3984e9117f6,"Abhandlung von freier Untersuchung des Canon",German,3,320,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970c9313932a3984e9117f6
698420e1f1fb376a3d580614,"Observationum medicinalium singularium. Liber secundus",Latin,0,629,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698420e1f1fb376a3d580614
699062f2ef12272ffdc8e789,"Elemente der Psychophysik (Vol. II)",German,0,585,6,0,6,0,no,no,"",https://sourcelibrary.org/book/699062f2ef12272ffdc8e789
697b0799083a1eb33f8e8112,"[Greek: Eukleria] oder Erwahlung des besten Theils",German,1,513,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b0799083a1eb33f8e8112
695685cbbe7c607c5f03ba0a,"Opera Mathematica",Latin,0,1091,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695685cbbe7c607c5f03ba0a
6992cf02f7519cdd65044b97,"考工記析疑",Chinese,0,69,69,0,69,0,no,no,"",https://sourcelibrary.org/book/6992cf02f7519cdd65044b97
697b079acd0c0e44509f27f3,"Des elements et principes d'astronomie",French,0,345,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079acd0c0e44509f27f3
6953dd4277f38f6761be739a,"Kitab Falsafat - Philosophy of Averroes",Arabic,0,160,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953dd4277f38f6761be739a
6970e3729b09d309d780a29e,"De amore dialogi tres",Latin,0,423,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e3729b09d309d780a29e
69591174ecb01322b3069315,"Plantae Asiaticae rariores Vol. 1",Latin,0,197,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69591174ecb01322b3069315
6955d95d8407b7c9ae212d38,"The Book of the Sacred Magic of Abra-Melin the Mage",English,0,330,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955d95d8407b7c9ae212d38
695285d5ab34727b1f04c36f,"The Lesser Key of Solomon (Goetia)",English,0,97,97,0,97,97,no,yes,"",https://sourcelibrary.org/book/695285d5ab34727b1f04c36f
6970e35b9b09d309d780a256,"Der äussere und innere güldene Augen-Spiegel",German,0,358,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6970e35b9b09d309d780a256
69908c9fe293c0bb53f3959a,"Muhurta Chintamani (Hindi Edition)",Hindi,0,472,472,0,472,0,no,no,"",https://sourcelibrary.org/book/69908c9fe293c0bb53f3959a
6992cf09284cdd19fef46e29,"考工記考辨",Chinese,0,74,74,0,74,0,no,no,"",https://sourcelibrary.org/book/6992cf09284cdd19fef46e29
699069172f82e0fda4804135,"Phala Deepika of Mantreshwara",Sanskrit,0,230,230,0,230,0,no,no,"",https://sourcelibrary.org/book/699069172f82e0fda4804135
69776dfe4896622ce9e30c70,"Briefe an einen Freund in der Schweiz",German,0,212,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69776dfe4896622ce9e30c70
6958e9ff538549809db82bc4,"Canon medicinae Lib. 1-7",Latin,0,285,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e9ff538549809db82bc4
6992ce7877d26f9321777352,"三才圖會(一百)",Chinese,0,83,83,0,83,0,no,no,"",https://sourcelibrary.org/book/6992ce7877d26f9321777352
699356c28ed86e583b7b8320,"Dharani Sutra (Baoqie Yin Tuoluoni Jing)",Chinese,0,18,18,0,18,0,no,no,"",https://sourcelibrary.org/book/699356c28ed86e583b7b8320
6956eaf34858c3526885b83b,"De Lapide Philosophorum (Philosophers Stone)",German,0,154,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956eaf34858c3526885b83b
6988a5a04e0a871daa2ae29c,"Rosarium novum olympicum et benedictum. Das ist: ein newer gebenedeyter philosophischer Rosengart",Latin-German,0,281,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6988a5a04e0a871daa2ae29c
